genetic_component,environmental_noise,true_phenotype,measurement_noise,total_noise,observed_phenotype,normed_observed_phenotypes
-1.3854176,-0.535991,-1.9214087,0.04795857,-0.48803243,-1.87345,-2.31937
0.6688565,-0.047105197,0.6217513,0.0128248,-0.034280397,0.6345761,0.9744173
-0.21451125,-0.26346013,-0.47797137,-0.0077048354,-0.27116495,-0.4856762,-0.49680853
0.9084934,0.11996678,1.0284601,0.12894362,0.2489104,1.1574037,1.6610461
-0.29242787,0.40396115,0.111533284,-0.0015616874,0.40239945,0.1099716,0.28545496
-0.09374194,0.6264174,0.53267545,0.0020333538,0.62845075,0.5347088,0.8432618
-1.0142431,0.40902576,-0.60521734,0.030660084,0.43968585,-0.57455724,-0.6135359
0.27320772,-0.12598203,0.1472257,-0.0020243914,-0.12800643,0.1452013,0.33172205
0.40466493,-0.32971734,0.074947596,2.0778722e-05,-0.32969657,0.074968375,0.23948528
-0.020383548,0.40598217,0.38559863,0.01985033,0.4258325,0.40544897,0.673505
-0.086472124,0.2874284,0.20095628,-0.010829646,0.27659875,0.19012664,0.39072245
-0.3697662,-0.30142167,-0.6711879,-0.01802139,-0.31944305,-0.6892093,-0.76410824
0.57161415,-0.21187465,0.35973948,0.02598426,-0.18589039,0.38572374,0.6475999
0.18768127,0.1288249,0.31650618,0.024193723,0.15301862,0.3406999,0.58847016
0.9198086,0.42705372,1.3468623,0.28364348,0.7106972,1.6305058,2.2823706
0.54937285,0.5166001,1.0659729,-0.018847868,0.4977522,1.0471251,1.5162175
0.56884867,-0.24784967,0.320999,0.028465236,-0.21938443,0.34946424,0.59998035
-0.42337728,-0.18053226,-0.60390955,-0.0056628804,-0.18619514,-0.6095724,-0.6595212
1.3897082,-0.19468799,1.1950202,0.09767836,-0.09700963,1.2926986,1.8387288
-0.2195895,-0.02120353,-0.24079303,-0.0010983625,-0.022301892,-0.2418914,-0.17664626
-0.10317103,0.07148079,-0.03169024,-4.5482433e-05,0.0714353,-0.031735722,0.099350914
-0.36238962,-0.16629842,-0.5286881,0.00957634,-0.15672208,-0.51911175,-0.5407194
-1.0485342,0.0008856842,-1.0476484,0.010649152,0.011534836,-1.0369992,-1.2208604
-1.0860331,0.20647493,-0.8795582,-0.042667564,0.16380736,-0.9222258,-1.0701284
0.40262872,0.7943707,1.1969994,0.1705827,0.9649534,1.3675821,1.9370731
-0.12929216,-0.019984825,-0.14927699,0.00015372636,-0.019831099,-0.14912327,-0.054813996
-0.34562603,0.120349534,-0.2252765,0.00017646245,0.12052599,-0.22510004,-0.1545942
0.14468414,-0.08894561,0.055738524,-0.0013313318,-0.09027694,0.05440719,0.21248229
-0.40477479,0.19030017,-0.21447462,0.00013154086,0.19043171,-0.21434307,-0.14046708
0.047839895,0.3532234,0.40106332,-0.0043414887,0.34888193,0.39672184,0.6620437
-1.0083711,-0.2560141,-1.2643852,0.0038784996,-0.2521356,-1.2605067,-1.5143925
0.7258728,0.3085578,1.0344306,-0.0015125925,0.30704522,1.032918,1.4975592
-1.0326886,-0.28596044,-1.318649,-0.22568695,-0.5116474,-1.544336,-1.8871449
-0.7474496,-0.1646693,-0.9121189,-0.0008353163,-0.16550462,-0.9129542,-1.0579522
0.32931596,0.018017044,0.347333,0.0045077186,0.022524763,0.35184073,0.6031014
1.8804188,-0.5229355,1.3574833,0.07532263,-0.44761288,1.4328059,2.0227315
-0.33753198,-0.15758842,-0.4951204,-0.001984032,-0.15957245,-0.49710444,-0.5118172
1.5591363,-0.21466601,1.3444703,-0.03399038,-0.24865639,1.3104799,1.8620809
-0.30231312,0.20087215,-0.101440966,4.862218e-06,0.20087701,-0.1014361,0.0078134965
0.2865323,0.096539035,0.38307136,0.007711691,0.10425073,0.39078304,0.65424424
-0.36984396,-0.56871384,-0.9385578,0.14446314,-0.42425072,-0.7940947,-0.9018541
-0.24062124,0.32819995,0.087578714,0.004547494,0.33274746,0.092126206,0.26201862
0.07491454,-0.05297498,0.021939557,0.0030873746,-0.049887605,0.025026932,0.17389724
1.3518819,-0.024521308,1.3273605,0.091411695,0.06689039,1.4187722,2.004301
1.3028252,0.24894448,1.5517697,-0.23054904,0.018395439,1.3212206,1.8761867
-0.39498731,0.023294015,-0.3716933,0.0003975856,0.0236916,-0.37129572,-0.3465928
0.6768714,-0.3498748,0.32699662,-0.023558598,-0.37343338,0.30343804,0.53953415
-0.33137715,-0.4858559,-0.8172331,0.041257516,-0.44459838,-0.7759756,-0.8780583
-0.7352078,-0.22314088,-0.9583487,0.03296679,-0.19017409,-0.9253819,-1.0742735
-1.4314159,0.25648692,-1.174929,-0.044095658,0.21239126,-1.2190247,-1.4599141
-0.16226164,-0.1680494,-0.33031103,0.0062628305,-0.16178657,-0.3240482,-0.28454268
-0.33283323,-0.30367076,-0.636504,-0.031400423,-0.33507118,-0.66790444,-0.7361286
-0.5340915,-0.08642633,-0.6205178,-0.0029067202,-0.08933305,-0.62342453,-0.6777132
-1.4583162,0.05676505,-1.4015511,-0.11339026,-0.05662521,-1.5149413,-1.848541
0.0914545,-0.50697035,-0.41551584,0.0010781011,-0.5058922,-0.41443774,-0.40325117
-0.49474865,0.2019253,-0.29282337,0.0037463864,0.20567168,-0.28907698,-0.23861502
-0.15997098,-0.04976698,-0.20973796,0.0010429204,-0.04872406,-0.20869504,-0.13304953
0.7303176,0.119509354,0.84982693,0.0299919,0.14950125,0.87981886,1.2964944
-0.4172266,0.07465583,-0.34257078,0.0024066463,0.07706248,-0.34016412,-0.3057077
-0.5980538,-0.109858766,-0.70791256,0.045023087,-0.06483568,-0.6628895,-0.7295425
-0.51668763,-0.098038636,-0.61472625,-0.012038464,-0.1100771,-0.6267647,-0.6820999
0.41271096,-0.27660325,0.13610771,-0.0055056307,-0.28210887,0.13060208,0.31254894
-1.4953223,-0.20450531,-1.6998277,0.16281821,-0.0416871,-1.5370095,-1.8775231
-0.15827163,0.4117365,0.25346488,0.023071216,0.43480772,0.2765361,0.5042039
-0.7268616,-0.5797898,-1.3066514,0.13685323,-0.4429366,-1.1697981,-1.395265
0.888762,0.18823665,1.0769987,-0.10939578,0.078840874,0.9676029,1.411781
-0.46584022,-0.29960364,-0.76544386,0.026443284,-0.27316037,-0.73900056,-0.82949907
-1.4406229,-0.051152512,-1.4917754,0.02707415,-0.024078362,-1.4647013,-1.7825608
-1.7661415,-0.037612256,-1.8037537,0.22325015,0.18563789,-1.5805036,-1.9346439
0.15490335,0.1304915,0.28539485,0.0009784616,0.13146995,0.28637332,0.5171231
-0.44114393,0.081163414,-0.35998052,-0.0062589985,0.07490441,-0.36623952,-0.3399525
0.11610087,-0.088673264,0.027427606,-0.002538915,-0.091212176,0.02488869,0.17371568
-0.39789346,0.4036267,0.0057332516,-0.0010590532,0.40256765,0.004674198,0.14716801
-0.60822165,0.016138108,-0.5920835,-0.014396916,0.0017411923,-0.6064804,-0.65546054
-0.7767529,-0.12929344,-0.90604633,-0.04438348,-0.17367692,-0.9504298,-1.1071688
-0.40530846,0.5132394,0.10793093,-0.0041692094,0.50907016,0.10376172,0.27729952
0.31482744,-0.27566934,0.039158106,0.0009280923,-0.27474123,0.0400862,0.19367453
-0.20246308,0.022627318,-0.17983575,-0.0006857089,0.02194161,-0.18052146,-0.0960492
-0.12700273,0.6968506,0.5698479,-0.015226677,0.68162394,0.5546212,0.8694127
-0.039335914,-0.310028,-0.3493639,0.00097132474,-0.30905667,-0.34839258,-0.3165141
-0.28398848,-0.1492692,-0.43325767,-0.019907724,-0.16917692,-0.45316538,-0.4541121
1.0167849,0.045679215,1.0624641,0.12970588,0.17538509,1.19217,1.7067047
0.44093344,-0.06749231,0.37344113,-0.010801042,-0.07829335,0.36264008,0.6172842
1.0050786,-0.3433495,0.6617291,-0.025548248,-0.36889774,0.6361809,0.97652495
-0.38241115,-0.11953601,-0.50194716,-0.0011844442,-0.12072045,-0.5031316,-0.5197327
0.0061928304,0.2145115,0.22070433,0.002823923,0.21733542,0.22352825,0.43458876
-0.12720218,-0.5530472,-0.68024933,-0.010677234,-0.5637244,-0.69092655,-0.7663635
-0.3490033,0.20675428,-0.142249,-0.00010855435,0.20664573,-0.14235756,-0.0459286
0.0020547884,-0.115229934,-0.11317515,1.5872928e-06,-0.11522835,-0.11317356,-0.0076012923
0.64099383,0.16069685,0.8016907,0.10965804,0.2703549,0.91134876,1.3379024
-0.41544712,0.3113366,-0.10411051,-2.03914e-06,0.31133458,-0.10411255,0.0042985184
0.3838754,-0.30742377,0.07645163,-0.0017418929,-0.30916566,0.074709736,0.23914558
-0.63574123,-0.09381139,-0.7295526,-0.048126355,-0.14193775,-0.77767897,-0.88029534
-1.5009558,0.5265922,-0.9743636,-0.027061667,0.49953052,-1.0014253,-1.174141
-0.20233132,-0.3134037,-0.51573503,-0.022590237,-0.33599395,-0.53832525,-0.5659524
-0.66622114,0.061732072,-0.6044891,-0.003635796,0.058096275,-0.6081249,-0.65762025
0.1038694,0.036078054,0.13994746,0.0056427573,0.04172081,0.14559022,0.3322328
-0.12683268,0.005270341,-0.12156234,1.6410328e-05,0.0052867513,-0.121545926,-0.01859671
-0.06598937,0.2820762,0.21608683,0.0084160045,0.2904922,0.22450283,0.43586865
1.2577829,-1.0079863,0.24979663,0.017274415,-0.99071187,0.26707104,0.49177343
-0.6363399,-0.08069475,-0.71703464,0.0658598,-0.014834948,-0.65117484,-0.71415764
-0.7808983,-0.16031657,-0.94121486,-0.059393007,-0.21970958,-1.0006078,-1.1730676
1.086251,-0.17508544,0.9111656,-0.0348643,-0.20994973,0.8763013,1.2918748
-0.75687003,-0.32016525,-1.0770353,-0.008817678,-0.32898292,-1.085853,-1.2850199
-0.72243834,0.32915354,-0.3932848,-0.0072416314,0.3219119,-0.40052643,-0.38498145
0.4653715,-0.4728358,-0.0074643195,3.6424182e-05,-0.4727994,-0.0074278954,0.13127436
-0.7754005,-0.041374736,-0.81677526,-0.03657971,-0.07795444,-0.853355,-0.9796806
-0.54395366,0.13852565,-0.405428,0.004897888,0.14342354,-0.4005301,-0.38498625
-0.7235115,-0.006850699,-0.73036224,-0.03932264,-0.04617334,-0.76968485,-0.8697967
-0.44588032,-0.20658182,-0.6524621,0.028168349,-0.17841347,-0.6242938,-0.6788548
-0.84064084,0.22424822,-0.6163926,0.03655355,0.26080176,-0.57983905,-0.62047243
-1.1660619,0.2023893,-0.9636726,0.012079845,0.21446915,-0.95159274,-1.1086961
1.8684647,-0.5192998,1.349165,-0.11271838,-0.6320182,1.2364466,1.7648531
-0.6269079,-0.007819127,-0.634727,0.014087925,0.0062687974,-0.6206391,-0.6740551
0.09883867,0.072923526,0.1717622,0.00089883374,0.07382236,0.17266104,0.3677849
-1.0486579,-0.1893987,-1.2380567,-0.052395552,-0.24179426,-1.2904522,-1.5537198
0.2274467,0.019906627,0.24735333,0.013205723,0.03311235,0.26055905,0.48322123
0.00064146455,-0.34425345,-0.343612,0.00018352247,-0.34406993,-0.34342846,-0.30999476
0.363485,-0.16930015,0.19418485,9.613369e-05,-0.16920403,0.19428098,0.39617836
-0.39367288,0.6994905,0.3058176,0.019679805,0.7191703,0.32549742,0.5685047
0.78021234,0.17641331,0.95662564,-0.011051589,0.16536172,0.94557405,1.3828505
-0.8510449,0.15231603,-0.69872886,0.017538423,0.16985446,-0.68119043,-0.75357705
0.046997402,-0.501006,-0.4540086,-0.0035732156,-0.50457925,-0.45758182,-0.45991218
-1.0803614,-0.2786631,-1.3590245,0.002584814,-0.27607828,-1.3564397,-1.6403811
0.5167605,0.36967713,0.88643765,-0.08771368,0.28196344,0.798724,1.1899925
0.6668102,-0.31977817,0.34703204,-0.007523214,-0.32730138,0.33950883,0.5869059
-0.32274067,-0.10688381,-0.4296245,0.0028773816,-0.104006425,-0.4267471,-0.41941705
-0.40961212,0.07573821,-0.33387393,0.006788484,0.08252669,-0.32708544,-0.28853148
0.6948367,-0.20608482,0.48875186,-0.004801332,-0.21088615,0.48395053,0.77660096
-0.6561374,-0.0912454,-0.7473828,0.026159488,-0.06508591,-0.72122335,-0.8061523
-0.3263895,-0.23382851,-0.560218,-0.007964051,-0.24179256,-0.56818205,-0.60516334
0.5150335,0.13219991,0.64723337,0.045837525,0.17803743,0.6930709,1.0512385
0.1692498,0.166753,0.3360028,-0.013583464,0.15316953,0.32241935,0.5644623
-0.7719332,0.28071338,-0.49121982,-0.0070720348,0.27364135,-0.49829185,-0.5133766
0.08718312,-0.10127583,-0.014092714,-0.00029251806,-0.10156835,-0.014385232,0.122137286
-0.2553695,-0.52292407,-0.7782936,0.019245323,-0.50367874,-0.7590483,-0.8558277
-1.048688,-0.25126478,-1.2999529,0.00018788624,-0.2510769,-1.299765,-1.5659503
1.0290052,0.36018273,1.3891879,0.1995987,0.55978143,1.5887866,2.2275808
0.22864859,0.06461226,0.29326084,-0.020324295,0.044287965,0.27293655,0.49947658
-0.5899309,0.019654743,-0.57027614,-0.003399136,0.016255608,-0.5736753,-0.6123776
0.038620044,-0.23472595,-0.19610591,-0.0004003043,-0.23512626,-0.19650622,-0.11704196
0.04005622,0.7227577,0.7628139,0.055908337,0.778666,0.81872225,1.2162563
-1.3626283,-0.1364157,-1.4990441,-0.0044715493,-0.14088726,-1.5035156,-1.8335357
0.82060075,-0.22304003,0.5975607,0.04114279,-0.18189724,0.63870347,0.97983783
-0.2718733,0.2639975,-0.0078758,0.0013718237,0.26536933,-0.0065039764,0.13248773
-0.49171504,-0.16982608,-0.6615411,0.020211268,-0.14961481,-0.6413298,-0.7012282
0.091713235,-0.5027058,-0.41099256,0.0005011769,-0.50220466,-0.41049138,-0.3980684
0.020301303,0.70959544,0.7298967,-0.039339904,0.67025554,0.6905568,1.0479368
0.046400283,0.10559591,0.1519962,-0.0007134489,0.104882464,0.15128274,0.33970883
0.7965634,0.15182073,0.9483841,-0.11398942,0.037831314,0.8343947,1.2368388
0.16754663,0.044787,0.21233363,-0.008131196,0.036655806,0.20420244,0.40920818
0.5965255,0.059770487,0.65629596,-0.08542489,-0.025654405,0.57087106,0.8907536
-0.57586026,0.19372648,-0.38213378,0.0042758975,0.19800238,-0.3778579,-0.3552109
-0.5101293,0.038489245,-0.47164002,0.006017261,0.044506505,-0.46562275,-0.47047237
-0.09400712,-0.21330822,-0.30731535,0.0013740142,-0.2119342,-0.30594134,-0.26076296
-0.6246418,0.05533574,-0.569306,-0.007057064,0.04827868,-0.5763631,-0.6159075
-0.93993694,-0.17340508,-1.113342,0.22143535,0.048030272,-0.8919067,-1.0303105
-0.959166,-0.30328658,-1.2624526,0.009192663,-0.2940939,-1.2532599,-1.5048752
0.5852835,0.093261234,0.67854476,-0.050402988,0.042858247,0.62814176,0.9659672
0.0040354724,0.038568188,0.04260366,-0.0038231148,0.03474507,0.038780544,0.19195983
-0.15562147,-0.073609896,-0.22923136,0.00020469203,-0.073405206,-0.22902666,-0.15975101
1.0342789,0.67341566,1.7076945,0.46600562,1.1394212,2.1737,2.9957469
-0.31104675,-0.05021643,-0.3612632,0.0061246627,-0.044091765,-0.3551385,-0.32537353
-0.9785907,-0.5155931,-1.4941838,-0.047020137,-0.56261325,-1.541204,-1.8830317
-0.12142981,-0.17363659,-0.2950664,-0.0056551206,-0.17929171,-0.3007215,-0.25390774
-0.14080168,-0.10917367,-0.24997535,-0.004376486,-0.11355016,-0.25435185,-0.19301057
-0.42230347,0.14976567,-0.2725378,-0.00038186857,0.1493838,-0.27291965,-0.21739563
0.6427072,-0.4148553,0.22785193,-0.007821685,-0.42267698,0.22003025,0.42999485
-0.49142635,-0.25532666,-0.746753,0.0036038763,-0.25172278,-0.7431491,-0.83494735
-0.41037637,-0.2908231,-0.7011995,0.0015843945,-0.28923872,-0.69961506,-0.7777741
-0.46038908,-0.008652536,-0.46904162,0.0019610608,-0.0066914754,-0.46708056,-0.47238693
-0.14847696,0.16679825,0.01832129,0.00027790776,0.16707616,0.0185992,0.1654557
-0.46960944,0.1572795,-0.31232995,0.0018985979,0.15917811,-0.31043136,-0.2666597
-0.04182271,0.18525365,0.14343095,-0.0044771675,0.18077648,0.13895378,0.3235172
0.35481244,0.11447632,0.46928877,0.005782897,0.12025922,0.47507167,0.7649404
0.4733144,-0.47890687,-0.0055924654,-0.00037738858,-0.47928426,-0.005969854,0.1331892
-0.43552485,-0.42007926,-0.8556041,0.07450944,-0.34556982,-0.7810947,-0.8847812
-0.05805713,0.17655961,0.11850248,0.00044393304,0.17700355,0.11894642,0.29724157
0.2672941,0.10098995,0.36828405,-0.015252215,0.085737735,0.35303184,0.60466564
-0.22724913,-0.111170225,-0.33841935,0.0006803235,-0.110489905,-0.33773902,-0.3025228
-0.40849525,-0.29791865,-0.70641387,-0.017201006,-0.31511965,-0.7236149,-0.80929303
0.55505747,0.0717037,0.6267612,0.023828119,0.09553182,0.65058935,0.9954475
0.80513763,0.246075,1.0512127,0.0069562695,0.25303128,1.0581689,1.5307212
-0.80656976,0.26548848,-0.5410813,0.0062270104,0.2717155,-0.5348543,-0.56139404
-0.09890903,0.18900353,0.0900945,-0.0034496484,0.18555388,0.08664485,0.25481996
0.5338588,0.88264614,1.4165049,-0.43788952,0.44475663,0.97861534,1.4262435
1.2570385,0.16220888,1.4192474,0.059928633,0.22213751,1.479176,2.0836294
0.41129476,0.30970034,0.72099507,-0.0537689,0.25593144,0.6672262,1.0172967
0.4414763,0.4257764,0.8672527,0.16961853,0.5953949,1.0368712,1.502751
-0.12926789,-0.17028025,-0.29954815,-0.0011094982,-0.17138974,-0.30065766,-0.2538239
-0.014225113,-0.056385804,-0.07061092,0.00044854707,-0.055937257,-0.07016237,0.048885245
