genetic_component,environmental_noise,true_phenotype,measurement_noise,total_noise,observed_phenotype,normed_observed_phenotypes
-0.9483999,0.07866152,-0.8697384,-0.43014634,-0.35148484,-1.2998848,-3.5471067
-0.53875864,0.022642238,-0.5161164,-0.23980066,-0.21715842,-0.7559171,-2.0115635
-0.07818535,-0.032882154,-0.1110675,-0.004598932,-0.037481084,-0.115666434,-0.2042275
-0.4308247,-0.096549295,-0.52737397,-0.1410854,-0.23763469,-0.66845936,-1.7646829
0.12607385,0.0056902296,0.13176408,-0.015643772,-0.009953542,0.11612031,0.45007333
-0.3947049,0.06786174,-0.32684317,0.13299015,0.20085189,-0.19385302,-0.42493707
0.4286552,0.012951411,0.4416066,0.26327655,0.27622795,0.70488316,2.1120667
-0.19377953,-0.0128009245,-0.20658046,0.038939744,0.02613882,-0.16764072,-0.35094348
-0.13226406,-0.21199079,-0.34425485,0.0036733593,-0.20831743,-0.3405815,-0.8391306
-0.37279236,0.124562986,-0.24822938,-0.103185475,0.021377511,-0.35141486,-0.8697116
-0.073943004,0.048557546,-0.025385458,-4.7364912e-05,0.048510183,-0.025432823,0.05048907
-0.2640571,0.053735107,-0.210322,0.0113462545,0.06508136,-0.19897574,-0.43939778
-0.82709974,0.16952258,-0.65757716,-0.25240573,-0.08288315,-0.9099829,-2.4464693
-0.23864877,-0.19054727,-0.42919606,0.40309402,0.21254675,-0.026102036,0.04859998
-0.08911502,-0.050347976,-0.139463,5.5302506e-05,-0.050292674,-0.13940771,-0.27124575
-0.10623266,-0.079383545,-0.1856162,0.015048223,-0.064335324,-0.17056797,-0.3592067
-0.23242216,-0.06806565,-0.30048782,0.0064556804,-0.06160997,-0.29403213,-0.7077284
-0.27694058,0.02409131,-0.25284928,-0.068534896,-0.044443585,-0.3213842,-0.78493935
0.61812985,-0.082927935,0.5352019,-0.11702863,-0.19995657,0.41817328,1.3027257
-0.07017861,-0.16466208,-0.23484069,-0.058564827,-0.2232269,-0.29340553,-0.70595956
-0.11924075,-0.09880871,-0.21804947,-0.003684028,-0.10249274,-0.2217335,-0.50363964
-0.031171082,-0.021096824,-0.052267905,-2.491964e-05,-0.021121744,-0.052292824,-0.025332868
-0.29021692,0.18260272,-0.107614204,-0.0012755601,0.18132716,-0.108889766,-0.18509795
0.28807414,-0.05430031,0.23377383,0.017831197,-0.03646911,0.25160503,0.83252734
0.05176428,-0.15804538,-0.1062811,-0.004034261,-0.16207965,-0.11031536,-0.18912219
-0.053751573,-0.11173291,-0.16548449,-0.012314519,-0.12404743,-0.177799,-0.37961885
0.12996957,-0.004580293,0.12538928,-0.017901374,-0.022481667,0.1074879,0.42570528
-0.4775061,0.17507012,-0.302436,-0.06813129,0.10693883,-0.3705673,-0.9237762
-0.17842047,0.025199588,-0.15322088,0.006913654,0.032113243,-0.14630723,-0.2907221
-0.5179971,0.0134180235,-0.50457907,0.34247014,0.35588816,-0.16210893,-0.33532804
-0.4795691,-0.06679839,-0.5463675,-0.058367442,-0.12516584,-0.60473496,-1.584798
0.30233935,0.09830061,0.40063995,-0.22710861,-0.12880799,0.17353134,0.6121365
0.25113285,-0.075014815,0.17611803,-0.01842088,-0.0934357,0.15769716,0.56743884
-0.42565727,0.05450132,-0.37115595,0.049398217,0.10389954,-0.32175773,-0.78599375
-0.43088078,0.020715274,-0.41016552,-0.11020085,-0.08948558,-0.5203664,-1.3466376
0.08889367,0.09374159,0.18263525,-0.013526996,0.08021459,0.16910826,0.59965074
0.3533701,-0.17370193,0.17966817,-0.09771556,-0.2714175,0.08195262,0.35362282
0.29519674,0.07514903,0.37034577,0.15337524,0.22852427,0.523721,1.6006718
-0.26859847,0.03632967,-0.2322688,0.018441606,0.054771278,-0.2138272,-0.4813213
-0.26752427,0.0667644,-0.20075987,-0.030972688,0.03579171,-0.23173256,-0.5318656
-0.20372374,-0.096118435,-0.29984218,-0.039085146,-0.13520359,-0.33892733,-0.8344611
-0.32331154,-0.08902666,-0.4123382,-0.020074727,-0.109101385,-0.43241292,-1.0983576
0.12954561,0.05802285,0.18756846,-0.08507842,-0.027055569,0.10249004,0.411597
-0.16598125,-0.108407706,-0.27438897,-0.08452383,-0.19293153,-0.3589128,-0.8908772
-0.14671533,0.059873648,-0.08684168,-2.2960934e-05,0.059850685,-0.08686464,-0.12292417
-0.028841542,-0.049135562,-0.077977106,-0.0017299966,-0.050865557,-0.0797071,-0.102719456
-0.11682066,-0.090274625,-0.2070953,0.010274229,-0.08000039,-0.19682106,-0.43331543
-0.21574332,0.05905137,-0.15669195,0.00064443937,0.059695806,-0.15604751,-0.31821752
0.049419783,0.08289643,0.1323162,-0.04614783,0.036748596,0.08616837,0.3655233
0.21775052,-0.08244222,0.1353083,-0.027479416,-0.109921634,0.10782888,0.4266678
0.24311318,0.01354077,0.25665393,-0.010564657,0.002976113,0.24608928,0.8169572
0.08622874,0.0691372,0.15536594,-0.0056365496,0.06350065,0.1497294,0.54494697
-0.6991567,-0.042164553,-0.74132127,0.13126226,0.08909771,-0.610059,-1.599827
0.32720745,0.058984492,0.38619193,-0.094900355,-0.035915863,0.2912916,0.94455683
-0.5277926,-0.045120463,-0.57291305,-0.14825644,-0.1933769,-0.7211695,-1.913476
-0.06643645,0.17310107,0.10666462,0.0012044847,0.17430556,0.1078691,0.42678136
0.48418587,0.025169877,0.5093557,0.046691366,0.071861245,0.5560471,1.6919237
0.52785516,0.14360656,0.6714617,0.22382769,0.36743426,0.8952894,2.6495564
0.58820593,0.15699749,0.74520344,1.1304146,1.287412,1.875618,5.4168835
-0.31236127,-0.11540862,-0.4277699,0.058341447,-0.057067174,-0.36942846,-0.92056143
0.1220827,0.012182747,0.13426545,0.015470762,0.027653508,0.14973621,0.5449662
0.48509917,0.10695352,0.5920527,0.48683533,0.59378886,1.078888,3.167829
0.08048921,0.003847585,0.084336795,0.01581133,0.019658916,0.10014813,0.40498614
-0.48155785,0.08515292,-0.39640492,-0.055386644,0.029766273,-0.45179155,-1.1530607
-0.1919881,-0.1752599,-0.367248,-0.091368645,-0.26662856,-0.45861664,-1.1723269
-0.10383426,0.052752413,-0.051081844,-6.074949e-06,0.052746337,-0.05108792,-0.021931596
0.30845204,-0.10014712,0.20830491,0.023982324,-0.0761648,0.23228723,0.77799594
0.04713654,-0.18726163,-0.14012508,0.003966851,-0.18329477,-0.13615823,-0.26207292
-0.13178149,0.094035245,-0.037746243,-5.0740528e-05,0.09398451,-0.037796985,0.015586811
0.4348014,-0.1565254,0.278276,-0.13380206,-0.29032746,0.14447394,0.53011155
0.30494082,0.06326204,0.36820287,-0.1090437,-0.045781665,0.25915915,0.8538515
0.39266917,-0.09743422,0.29523495,0.01943706,-0.07799716,0.314672,1.0105563
-0.31348327,-0.1075131,-0.42099637,0.026831862,-0.080681235,-0.3941645,-0.99038774
0.041570585,0.0615915,0.10316208,-0.0036744168,0.05791708,0.09948766,0.40312174
-0.33447343,0.032941982,-0.30153143,-0.020010183,0.0129317995,-0.3215416,-0.7853837
-0.35342368,0.009502957,-0.34392074,0.08145435,0.09095731,-0.26246637,-0.6186227
-0.39315638,0.059988916,-0.33316746,-0.015699793,0.044289123,-0.34886727,-0.8625201
-0.09561925,0.07193182,-0.02368743,-0.0004926942,0.071439125,-0.024180124,0.054025266
-0.2814143,-0.23310019,-0.5145145,-0.12339358,-0.35649377,-0.6379081,-1.678441
-0.5465261,0.046963617,-0.49956244,0.10899555,0.15595916,-0.3905669,-0.9802322
-0.5937504,-0.17866366,-0.7724141,0.08906733,-0.08959632,-0.68334675,-1.8067079
0.2866528,-0.015701734,0.27095106,0.028074117,0.012372384,0.29902518,0.9663876
-0.0919334,-0.08782004,-0.17975344,-0.011600484,-0.099420525,-0.19135392,-0.41788244
0.38935432,0.039988924,0.42934325,0.26164407,0.301633,0.69098735,2.0728407
-0.12532623,0.13465372,0.009327486,-0.0011702017,0.13348351,0.008157285,0.14530914
-0.04017512,0.20880578,0.16863066,0.0026534603,0.21145925,0.17128412,0.6057929
-0.43467566,0.13634191,-0.29833376,0.09133791,0.22767982,-0.20699584,-0.46203738
0.117089026,-0.041994013,0.07509501,-0.0052988203,-0.047292832,0.06979619,0.31930697
0.17342785,-0.10990578,0.06352207,8.637255e-05,-0.109819405,0.063608445,0.30183983
-0.008735807,0.13532738,0.12659158,0.028239317,0.16356671,0.1548309,0.5593478
-0.037059486,0.09580947,0.05874998,-0.0145304995,0.081278965,0.044219483,0.24710757
-0.15847124,-0.100473896,-0.25894514,-0.029747147,-0.13022104,-0.2886923,-0.6926548
0.24497749,-0.07062488,0.17435262,0.0669435,-0.003681384,0.24129611,0.80342674
0.08043484,0.04294163,0.12337647,0.04478697,0.087728605,0.16816343,0.5969836
0.39420375,0.14235124,0.536555,0.52740145,0.6697527,1.0639565,3.1256793
0.23544553,0.17220002,0.40764555,-0.032650333,0.13954969,0.37499523,1.1808403
0.24379231,-0.08261655,0.16117576,0.077062786,-0.005553767,0.23823854,0.79479563
-0.18144742,-0.06017742,-0.24162483,-0.010173585,-0.070351005,-0.25179842,-0.58850867
0.5955893,-0.064895995,0.5306933,0.22184436,0.15694836,0.75253767,2.2465885
-0.094109796,-0.0070678424,-0.10117764,-0.0021725148,-0.009240357,-0.103350155,-0.16946042
-0.044216156,0.023826927,-0.020389229,-6.1200866e-05,0.023765726,-0.02045043,0.064553656
-0.15530984,-0.055432804,-0.21074265,0.016942974,-0.03848983,-0.19379967,-0.42478648
-0.44937184,0.00029522806,-0.44907662,0.022667488,0.022962715,-0.42640913,-1.0814097
-0.46544278,0.06882498,-0.3966178,-0.10192022,-0.03309524,-0.49853802,-1.2850193
0.17255518,0.26479024,0.43734542,0.27147797,0.53626823,0.7088234,2.1231894
-0.05541092,-0.0066616074,-0.06207253,0.0002584923,-0.006403115,-0.06181404,-0.0522099
-0.14812545,0.040116508,-0.10800895,0.0005685292,0.040685035,-0.10744042,-0.18100664
0.06200749,-0.029648537,0.032358952,-0.0035519085,-0.033200447,0.028807044,0.20360047
-0.17347491,0.06343339,-0.11004152,0.00055010506,0.06398349,-0.109491415,-0.18679631
0.020502813,0.117741145,0.13824396,-0.006614262,0.111126885,0.13162969,0.4938541
-0.43215907,-0.08533804,-0.5174971,0.00745934,-0.0778787,-0.5100378,-1.3174814
0.31108838,0.1028526,0.41394097,-0.0028439835,0.100008614,0.411097,1.2827504
-0.44258085,-0.09532014,-0.537901,-0.43105197,-0.52637213,-0.96895295,-2.6129334
-0.32033557,-0.054889772,-0.37522534,-0.0016189627,-0.056508735,-0.3768443,-0.94149524
0.14113541,0.0060056807,0.14714108,0.009423512,0.015429193,0.1565646,0.56424177
0.8058937,-0.17431183,0.6315819,0.1866628,0.012350962,0.8182447,2.43207
-0.14465658,-0.052529473,-0.19718605,-0.0034898922,-0.056019366,-0.20067595,-0.4441972
0.6682013,-0.07155533,0.596646,-0.07714481,-0.14870015,0.5195012,1.5887599
-0.12956277,0.066957384,-0.06260538,0.00022861107,0.067186,-0.06237677,-0.05379841
0.122799575,0.032179676,0.15497926,0.015009245,0.047188923,0.1699885,0.60213554
-0.15850456,-0.18957129,-0.34807587,0.22082493,0.031253636,-0.12725094,-0.23692891
-0.1031234,0.10939998,0.006276585,0.0038341223,0.1132341,0.010110708,0.15082337
0.032106232,-0.017658327,0.014447905,0.0078005497,-0.0098577775,0.022248454,0.1850865
0.57937795,-0.008173769,0.5712042,0.19597293,0.18779917,0.7671771,2.2879136
0.55835366,0.08298149,0.6413351,-0.45840383,-0.37542233,0.1829313,0.6386712
-0.16928028,0.007764671,-0.16151561,0.00087963673,0.008644308,-0.16063598,-0.3311701
0.29008776,-0.11662492,0.17346284,-0.069583364,-0.18620828,0.103879474,0.4155192
-0.14201878,-0.16195196,-0.30397075,0.063049704,-0.098902255,-0.24092105,-0.5578034
-0.31508905,-0.07438029,-0.38946933,0.062189158,-0.012191135,-0.32728016,-0.8015828
-0.61346406,0.08549564,-0.5279684,-0.10412595,-0.018630303,-0.6320944,-1.6620297
-0.06954071,-0.056016468,-0.12555718,0.009203078,-0.04681339,-0.11635411,-0.20616871
-0.14264283,-0.10122358,-0.24386641,-0.050802026,-0.15202561,-0.29466844,-0.7095246
-0.22889635,-0.028808776,-0.25770512,-0.005728627,-0.034537405,-0.26343375,-0.6213535
-0.62499267,0.018921683,-0.606071,-0.24599111,-0.22706942,-0.8520621,-2.282967
0.039194785,-0.16899012,-0.12979534,0.0009165801,-0.16807353,-0.12887876,-0.24152401
-0.21203515,0.067308426,-0.14472672,0.01234482,0.07965325,-0.1323819,-0.25141287
-0.068559,-0.016588993,-0.08514799,0.0017573568,-0.014831636,-0.08339064,-0.11311755
0.31299326,0.039836455,0.35282972,0.06032806,0.10016452,0.4131578,1.2885677
-0.17881142,0.024885278,-0.15392613,0.005874722,0.03076,-0.14805141,-0.29564565
-0.2563088,-0.03661959,-0.2929284,0.088140845,0.051521257,-0.20478755,-0.4558037
-0.22143757,-0.032679543,-0.25411713,-0.023453526,-0.05613307,-0.27757066,-0.66126
0.17687613,-0.09220108,0.08467505,-0.018318104,-0.11051918,0.06635695,0.30959848
-0.64085245,-0.06816844,-0.7090209,0.32691142,0.258743,-0.3821095,-0.9563582
-0.067830704,0.13724549,0.06941479,0.02744727,0.16469276,0.096862055,0.39571002
-0.31151214,-0.19326326,-0.5047754,0.23188728,0.03862402,-0.27288812,-0.64804184
0.38089803,0.06274555,0.44364357,-0.2166333,-0.15388775,0.22701026,0.7630998
-0.19964583,-0.09986788,-0.2995137,0.045424636,-0.054443244,-0.25408906,-0.59497476
-0.6174099,-0.017050838,-0.63446075,0.056661718,0.039610878,-0.577799,-1.5087618
-0.75691783,-0.012537418,-0.76945525,0.47033015,0.45779273,-0.2991251,-0.7221051
0.066387154,0.043497164,0.10988432,0.0017871625,0.045284327,0.111671485,0.4375149
-0.18906169,0.02705447,-0.16200721,-0.01530216,0.01175231,-0.17730938,-0.37823674
0.049757514,-0.029557753,0.02019976,-0.0070716445,-0.036629397,0.013128117,0.1593411
-0.17052576,0.13454223,-0.035983533,-0.00010913437,0.13443309,-0.03609267,0.020397853
-0.26066643,0.0053793695,-0.25528705,-0.031088768,-0.025709398,-0.28637582,-0.6861157
-0.33289412,-0.04309781,-0.37599194,-0.08774599,-0.13084379,-0.46373793,-1.1867836
-0.17370363,0.1710798,-0.0026238263,-0.0020006008,0.1690792,-0.0046244273,0.1092282
0.13492605,-0.09188977,0.043036282,0.003941034,-0.08794873,0.046977315,0.25489253
-0.086769894,0.007542439,-0.079227455,-0.0016743031,0.005868136,-0.08090176,-0.1060918
-0.054429743,0.2322835,0.17785376,-0.01930715,0.21297635,0.15854661,0.56983674
-0.01685825,-0.10334267,-0.12020092,0.0010507714,-0.1022919,-0.11915015,-0.21406153
-0.121709354,-0.049756397,-0.17146575,-0.034127876,-0.08388427,-0.20559363,-0.45807913
0.43576497,0.015226405,0.45099136,0.2712115,0.2864379,0.7222029,2.1609578
0.18897149,-0.022497438,0.16647404,-0.024431426,-0.046928864,0.14204262,0.5232483
0.43074796,-0.11444983,0.31629813,-0.06564968,-0.18009952,0.25064844,0.829827
-0.16389051,-0.039845336,-0.20373584,-0.0021906907,-0.042036027,-0.20592654,-0.4590189
0.0026540703,0.07150383,0.0741579,0.0043978095,0.07590164,0.07855571,0.34403384
-0.05451522,-0.18434906,-0.23886427,-0.013990547,-0.19833961,-0.25285482,-0.59149075
-0.14957283,0.068918094,-0.08065474,-0.0013228687,0.06759523,-0.081977606,-0.109128766
0.0008806236,-0.03840998,-0.037529353,0.00010436183,-0.038305618,-0.037424993,0.016636893
0.27471167,0.053565614,0.3282773,0.21538322,0.26894882,0.5436605,1.6569582
-0.17804876,0.10377888,-0.07426988,-0.000667833,0.10311104,-0.074937716,-0.08925616
0.16451804,-0.10247458,0.062043466,-0.0069342386,-0.10940882,0.055109225,0.27784777
-0.27246055,-0.031270463,-0.30373102,-0.09563018,-0.12690064,-0.3993612,-1.0050572
-0.6432668,0.17553073,-0.46773607,-0.0742093,0.10132143,-0.54194534,-1.4075519
-0.086713426,-0.10446789,-0.19118132,-0.033004645,-0.13747254,-0.22418596,-0.5105626
-0.28552338,0.020577356,-0.26494604,-0.008170331,0.012407025,-0.27311638,-0.6486862
0.044515457,0.012026019,0.056541476,0.011245935,0.023271956,0.06778741,0.31363645
-0.05435686,0.0017567802,-0.052600082,4.188691e-05,0.0017986671,-0.052558195,-0.026081972
-0.02828116,0.09402539,0.06574423,0.011671438,0.10569683,0.07741567,0.34081566
0.53904986,-0.33599544,0.20305443,0.09691484,-0.2390806,0.29996926,0.9690526
-0.27271712,-0.02689825,-0.29961538,0.1319815,0.10508326,-0.16763388,-0.35092416
-0.33467072,-0.053438853,-0.38810956,-0.11577808,-0.16921693,-0.50388765,-1.3001205
0.46553618,-0.058361813,0.40717435,-0.07994463,-0.13830644,0.3272297,1.046005
-0.3243729,-0.10672174,-0.43109462,-0.016104026,-0.122825764,-0.44719863,-1.1400955
-0.30961645,0.10971784,-0.1998986,-0.024366153,0.08535168,-0.22426476,-0.51078504
0.19944493,-0.15761194,0.041833,0.00032002627,-0.1572919,0.042153023,0.24127425
-0.33231455,-0.013791579,-0.34610614,-0.07582015,-0.089611724,-0.4219263,-1.0687553
-0.233123,0.04617522,-0.1869478,0.012700136,0.058875356,-0.17424765,-0.36959392
-0.3100764,-0.0022835664,-0.31235996,-0.0832563,-0.08553986,-0.39561626,-0.99448586
-0.19109158,-0.0688606,-0.2599522,0.05023093,-0.018629666,-0.20972125,-0.46973082
-0.3602747,0.0747494,-0.2855253,0.093810424,0.16855982,-0.19171487,-0.41890135
-0.49974087,0.0674631,-0.43227777,0.028479146,0.095942244,-0.4037986,-1.0175835
0.8007707,-0.17309994,0.62767076,-0.27928331,-0.45238325,0.34838745,1.1057303
-0.26867482,-0.0026063758,-0.27128118,0.029776663,0.027170287,-0.24150452,-0.55945045
0.04235943,0.024307841,0.06666727,0.0016982352,0.026006076,0.06836551,0.31526834
-0.44942486,-0.0631329,-0.51255774,-0.103322394,-0.1664553,-0.61588013,-1.6162592
0.09747716,0.0066355425,0.1041127,0.027404793,0.034040336,0.1315175,0.4935374
0.00027491341,-0.11475115,-0.11447624,0.00017714714,-0.11457401,-0.114299096,-0.2003677
0.1557793,-0.056433383,0.09934592,0.0002584035,-0.05617498,0.09960432,0.40345106
-0.16871695,0.23316349,0.06444654,0.016383601,0.2495471,0.08083014,0.35045424
0.33437675,0.058804434,0.39318117,-0.02181637,0.036988065,0.3713648,1.1705921
-0.36473355,0.050772008,-0.31396154,0.041724727,0.09249674,-0.27223682,-0.64620334
0.020141747,-0.16700199,-0.14686024,-0.0034849807,-0.17048697,-0.15034522,-0.30212077
-0.46301207,-0.0928877,-0.55589974,0.004968143,-0.087919556,-0.5509316,-1.4329188
0.22146879,0.1232257,0.3446945,-0.15710181,-0.033876114,0.18759269,0.6518296
0.28577584,-0.10659272,0.17918313,-0.02138086,-0.12797359,0.15780227,0.56773555
-0.13831744,-0.03562794,-0.17394537,0.0052479696,-0.03037997,-0.1686974,-0.35392636
-0.17554806,0.025246067,-0.150302,0.016689511,0.041935578,-0.13361248,-0.25488663
0.29778716,-0.06869494,0.22909221,-0.011840241,-0.08053518,0.21725197,0.7355535
-0.28120178,-0.03041513,-0.3116169,0.052177925,0.021762794,-0.25943896,-0.6100768
-0.13988122,-0.07794284,-0.21782407,-0.013264858,-0.0912077,-0.23108894,-0.5300487
0.22072865,0.044066638,0.2647953,0.090099946,0.13416658,0.35489523,1.1241008
0.072535634,0.055584334,0.12811998,-0.024291018,0.031293318,0.10382896,0.41537663
-0.33082852,0.093571134,-0.23725739,-0.020363415,0.07320772,-0.2576208,-0.6049444
0.037364192,-0.03375861,0.0036055818,-0.00095151993,-0.03471013,0.002654062,0.12977433
-0.10944409,-0.17430802,-0.2837521,0.027958432,-0.14634958,-0.2557937,-0.5997867
-0.4494377,-0.08375493,-0.53319263,0.00036314718,-0.08339178,-0.53282946,-1.3818191
0.44100225,0.120060906,0.5610632,0.3805246,0.5005855,0.9415878,2.78025
0.09799226,0.021537421,0.11952968,-0.040213607,-0.018676186,0.07931607,0.34618023
-0.25282753,0.006551581,-0.24627595,-0.00736996,-0.0008183792,-0.2536459,-0.59372383
0.01655145,-0.07824198,-0.06169053,-0.00013580135,-0.07837778,-0.061826333,-0.052244604
0.017166952,0.24091925,0.2580862,0.07917369,0.32009295,0.3372599,1.0743188
-0.5839836,-0.045471903,-0.6294555,-0.009103496,-0.0545754,-0.638559,-1.6802784
0.35168603,-0.07434668,0.27733934,0.10024582,0.025899142,0.37758517,1.1881512
-0.116517134,0.087999165,-0.028517969,0.00051834254,0.08851751,-0.027999626,0.043243356
-0.21073502,-0.05660869,-0.2673437,0.037326694,-0.019281998,-0.230017,-0.52702284
0.039305676,-0.16756861,-0.12826294,0.00042289594,-0.16714571,-0.12784004,-0.23859186
0.008700559,0.23653181,0.24523237,-0.055201117,0.1813307,0.19003126,0.6587134
0.019885836,0.035198636,0.055084474,-0.0012575581,0.03394108,0.053826917,0.27422798
0.34138435,0.050606914,0.39199126,-0.22730671,-0.17669979,0.16468455,0.5871632
0.0718057,0.014929,0.0867347,-0.016246341,-0.0013173409,0.070488356,0.32126084
0.2556538,0.019923497,0.2755773,-0.17550461,-0.15558112,0.1000727,0.4047732
-0.24679726,0.064575486,-0.18222177,0.012194952,0.07677044,-0.17002682,-0.35767913
-0.21862684,0.012829748,-0.20579709,0.013414316,0.026244063,-0.19238278,-0.4207868
-0.04028877,-0.07110274,-0.11139151,0.001691482,-0.069411255,-0.109700024,-0.18738519
-0.26770362,0.018445248,-0.24925837,-0.015828613,0.0026166346,-0.26508698,-0.6260204
-0.40283012,-0.05780169,-0.46063182,0.43567386,0.37787217,-0.024957955,0.051829558
-0.41107118,-0.10109553,-0.51216674,0.017339613,-0.08375591,-0.49482712,-1.2745439
0.2508358,0.031087076,0.28192288,-0.10167328,-0.070586205,0.1802496,0.63110113
0.0017294883,0.0128560625,0.014585551,-0.0072421758,0.0056138868,0.007343375,0.14301158
-0.06669492,-0.024536634,-0.091231555,0.00032484258,-0.02421179,-0.09090671,-0.13433434
0.44326243,0.22447188,0.6677343,0.83491194,1.0593839,1.5026462,4.3640375
-0.13330576,-0.01673881,-0.15004456,0.011902712,-0.0048360974,-0.13814184,-0.26767236
-0.41939604,-0.17186436,-0.59126043,-0.08417494,-0.2560393,-0.67543536,-1.7843752
-0.05204135,-0.05787886,-0.10992021,-0.0075535243,-0.065432385,-0.11747374,-0.20932926
-0.060343582,-0.036391225,-0.09673481,-0.006377454,-0.04276868,-0.10311226,-0.16878887
-0.18098722,0.049921885,-0.13106534,-0.0011775031,0.04874438,-0.13224284,-0.25102034
0.27544597,-0.13828509,0.13716088,-0.026988447,-0.16527353,0.110172436,0.43328333
-0.2106113,-0.08510889,-0.2957202,0.0063636717,-0.078745216,-0.28935653,-0.69452983
-0.1758756,-0.096941024,-0.27281663,0.0026751512,-0.09426587,-0.27014148,-0.6402885
-0.19730963,-0.0028841784,-0.20019381,0.004128028,0.0012438498,-0.19606578,-0.43118337
-0.06363299,0.055599414,-0.008033574,0.00029764912,0.055897065,-0.0077359243,0.10044489
-0.20126121,0.052426502,-0.1488347,0.0055499002,0.057976402,-0.1432848,-0.2821902
-0.01792402,0.061751217,0.0438272,-0.006675049,0.055076167,0.03715215,0.2271575
0.15206249,0.038158774,0.19022126,0.011245912,0.04940469,0.20146717,0.69099534
0.20284903,-0.15963562,0.043213412,-0.0032974519,-0.16293307,0.03991596,0.23495935
-0.18665352,-0.1400264,-0.32667994,0.12135415,-0.018672258,-0.2053258,-0.45732307
-0.024881627,0.0588532,0.033971574,0.0006471651,0.059500366,0.03461874,0.22000603
0.11455462,0.033663318,0.14821795,-0.029473403,0.004189914,0.118744545,0.45748118
-0.09739249,-0.037056737,-0.13444923,0.0011522222,-0.035904516,-0.13329701,-0.2539961
-0.1750694,-0.09930622,-0.27437562,-0.02893292,-0.12823914,-0.30330855,-0.7339144
0.23788178,0.023901233,0.261783,0.048527215,0.07242845,0.3103102,0.9982437
0.345059,0.082025,0.427084,0.013438717,0.095463715,0.44052273,1.3658149
-0.34567276,0.088496156,-0.2571766,0.017116798,0.105612956,-0.24005981,-0.55537224
-0.042389587,0.06300117,0.020611584,-0.0045729396,0.05842823,0.016038645,0.1675571
0.2287966,0.29421538,0.523012,-0.7075422,-0.4133268,-0.1845302,-0.39862007
0.5387308,0.054069627,0.59280044,0.12156583,0.17563546,0.71436626,2.1388361
0.17626919,0.10323345,0.27950263,-0.09622288,0.0070105717,0.18327975,0.6396548
0.18920414,0.14192547,0.3311296,0.29434666,0.43627214,0.62547624,1.8879123
-0.055400528,-0.056760084,-0.11216061,-0.0015150977,-0.05827518,-0.113675706,-0.19860797
-0.006096477,-0.018795267,-0.024891743,0.0016732581,-0.017122008,-0.023218485,0.056739833
