genetic_component,environmental_noise,true_phenotype,measurement_noise,total_noise,observed_phenotype,normed_observed_phenotypes
0.68879235,0.22544709,0.9142394,0.15939365,0.22544709,0.9142394,1.3493282
-0.6267297,0.10898902,-0.5177407,0.01544862,0.10898902,-0.5177407,-0.5384993
-0.62422323,0.2002932,-0.42393005,-0.022345308,0.2002932,-0.42393005,-0.41482553
-0.4753554,-0.2883553,-0.7637107,-0.045148157,-0.2883553,-0.7637107,-0.8627697
-0.7543935,-0.26707998,-1.0214735,-0.021587847,-0.26707998,-1.0214735,-1.2025871
0.30227306,0.17406856,0.4763416,-0.09168528,0.17406856,0.4763416,0.77203286
-0.38728955,-0.32522312,-0.7125127,-0.10255242,-0.32522312,-0.7125127,-0.79527366
-0.34233576,0.17962095,-0.16271481,-7.07278e-06,0.17962095,-0.16271481,-0.07045671
-0.06729693,-0.1474067,-0.21470362,-0.003422491,-0.1474067,-0.21470362,-0.1389953
-0.27258152,-0.2708239,-0.5434054,0.013016414,-0.2708239,-0.5434054,-0.57233393
-0.50340104,0.17715411,-0.32624692,0.00043399443,0.17715411,-0.32624692,-0.28604656
0.11531282,0.24868928,0.3640021,-0.055606816,0.24868928,0.3640021,0.6239319
0.5080845,-0.24732664,0.26075783,-0.019581433,-0.24732664,0.26075783,0.4878215
0.567264,0.04062231,0.6078863,-0.010185493,0.04062231,0.6078863,0.94545263
0.2012004,0.20741162,0.408612,-0.006384109,0.20741162,0.408612,0.68274266
-1.6313657,-0.12649368,-1.7578593,0.12770319,-0.12649368,-1.7578593,-2.1733894
0.763484,0.17695348,0.9404375,-0.09628418,0.17695348,0.9404375,1.383866
-1.2315159,-0.13536139,-1.3668773,-0.14627342,-0.13536139,-1.3668773,-1.6579446
-0.15501836,0.51930326,0.3642849,0.001979363,0.51930326,0.3642849,0.6243047
1.129767,0.07550963,1.2052766,0.045031793,0.07550963,1.2052766,1.7330123
1.231662,0.43081966,1.6624817,0.23511927,0.43081966,1.6624817,2.335761
1.3724804,0.4709925,1.843473,1.1863457,0.4709925,1.843473,2.574368
-0.728843,-0.34622586,-1.0750688,0.06474528,-0.34622586,-1.0750688,-1.2732437
0.2848596,0.036548242,0.32140785,0.015106786,0.036548242,0.32140785,0.56777847
1.1318979,0.32086053,1.4527584,0.5024446,0.32086053,1.4527584,2.0592759
0.18780814,0.011542755,0.1993509,0.015112687,0.011542755,0.1993509,0.40686667
-1.1236348,0.25545874,-0.8681761,-0.04506827,0.25545874,-0.8681761,-1.0004901
-0.4479722,-0.5257797,-0.9737519,-0.11482745,-0.5257797,-0.9737519,-1.1396742
-0.2422799,0.15825725,-0.084022656,-3.6992766e-05,0.15825725,-0.084022656,0.033285797
0.71972144,-0.30044135,0.41928008,0.017770281,-0.30044135,0.41928008,0.69680667
0.10998526,-0.5617849,-0.45179966,0.009232018,-0.5617849,-0.45179966,-0.45156696
-0.3074901,0.28210574,-0.025384367,-0.00074702944,0.28210574,-0.025384367,0.11059062
1.0145366,-0.46957624,0.5449604,-0.09355021,-0.46957624,0.5449604,0.86249524
0.71152854,0.18978612,0.9013147,-0.111622386,0.18978612,0.9013147,1.332289
0.916228,-0.29230267,0.6239253,0.01541783,-0.29230267,0.6239253,0.9665974
-0.7314609,-0.32253933,-1.0540003,0.029532993,-0.32253933,-1.0540003,-1.2454683
0.09699801,0.18477452,0.28177252,-0.004311912,0.18477452,0.28177252,0.5155259
-0.78043795,0.09882595,-0.681612,-0.017444955,0.09882595,-0.681612,-0.75453633
-0.8246552,0.028508872,-0.7961463,0.07517327,0.028508872,-0.7961463,-0.9055307
-0.91736484,0.17996673,-0.7373981,-0.013043804,0.17996673,-0.7373981,-0.82808095
-0.22311155,0.21579544,-0.0073161125,-0.0016509139,0.21579544,-0.0073161125,0.1344106
-0.6566333,-0.69930065,-1.3559339,-0.15137559,-0.69930065,-1.3559339,-1.6435175
-1.2752275,0.14089087,-1.1343367,0.09647176,0.14089087,-1.1343367,-1.3513784
-1.3854176,-0.535991,-1.9214087,0.09591714,-0.535991,-1.9214087,-2.3890018
0.6688565,-0.047105197,0.6217513,0.0256496,-0.047105197,0.6217513,0.96373135
-0.21451125,-0.26346013,-0.47797137,-0.015409671,-0.26346013,-0.47797137,-0.48607
0.9084934,0.11996678,1.0284601,0.25788724,0.11996678,1.0284601,1.4999093
-0.29242787,0.40396115,0.111533284,-0.003123375,0.40396115,0.111533284,0.29109377
-0.09374194,0.6264174,0.53267545,0.0040667076,0.6264174,0.53267545,0.84629965
-1.0142431,0.40902576,-0.60521734,0.061320167,0.40902576,-0.60521734,-0.65382266
0.27320772,-0.12598203,0.1472257,-0.004048783,-0.12598203,0.1472257,0.33814824
0.40466493,-0.32971734,0.074947596,4.1557443e-05,-0.32971734,0.074947596,0.24286163
-0.020383548,0.40598217,0.38559863,0.03970066,0.40598217,0.38559863,0.6524033
-0.086472124,0.2874284,0.20095628,-0.021659292,0.2874284,0.20095628,0.4089831
-0.3697662,-0.30142167,-0.6711879,-0.03604278,-0.30142167,-0.6711879,-0.7407938
0.57161415,-0.21187465,0.35973948,0.05196852,-0.21187465,0.35973948,0.61831236
0.18768127,0.1288249,0.31650618,0.048387446,0.1288249,0.31650618,0.56131643
0.9198086,0.42705372,1.3468623,0.56728697,0.42705372,1.3468623,1.9196695
0.54937285,0.5166001,1.0659729,-0.037695736,0.5166001,1.0659729,1.5493636
0.56884867,-0.24784967,0.320999,0.05693047,-0.24784967,0.320999,0.56723946
-0.42337728,-0.18053226,-0.60390955,-0.011325761,-0.18053226,-0.60390955,-0.65209854
1.3897082,-0.19468799,1.1950202,0.19535673,-0.19468799,1.1950202,1.719491
-0.2195895,-0.02120353,-0.24079303,-0.002196725,-0.02120353,-0.24079303,-0.17338987
-0.10317103,0.07148079,-0.03169024,-9.0964866e-05,0.07148079,-0.03169024,0.102277376
-0.36238962,-0.16629842,-0.5286881,0.01915268,-0.16629842,-0.5286881,-0.55293155
-1.0485342,0.0008856842,-1.0476484,0.021298304,0.0008856842,-1.0476484,-1.2370944
-1.0860331,0.20647493,-0.8795582,-0.08533513,0.20647493,-0.8795582,-1.0154954
0.40262872,0.7943707,1.1969994,0.3411654,0.7943707,1.1969994,1.7221003
-0.12929216,-0.019984825,-0.14927699,0.00030745272,-0.019984825,-0.14927699,-0.05274118
-0.34562603,0.120349534,-0.2252765,0.0003529249,0.120349534,-0.2252765,-0.1529339
0.14468414,-0.08894561,0.055738524,-0.0026626636,-0.08894561,0.055738524,0.21753764
-0.40477479,0.19030017,-0.21447462,0.00026308172,0.19030017,-0.21447462,-0.1386934
0.047839895,0.3532234,0.40106332,-0.008682977,0.3532234,0.40106332,0.67279094
-1.0083711,-0.2560141,-1.2643852,0.007756999,-0.2560141,-1.2643852,-1.5228258
0.7258728,0.3085578,1.0344306,-0.003025185,0.3085578,1.0344306,1.5077803
-1.0326886,-0.28596044,-1.318649,-0.4513739,-0.28596044,-1.318649,-1.5943637
-0.7474496,-0.1646693,-0.9121189,-0.0016706326,-0.1646693,-0.9121189,-1.0584213
0.32931596,0.018017044,0.347333,0.009015437,0.018017044,0.347333,0.6019565
1.8804188,-0.5229355,1.3574833,0.15064526,-0.5229355,1.3574833,1.9336715
-0.33753198,-0.15758842,-0.4951204,-0.003968064,-0.15758842,-0.4951204,-0.50867814
1.5591363,-0.21466601,1.3444703,-0.06798076,-0.21466601,1.3444703,1.916516
-0.30231312,0.20087215,-0.101440966,9.724436e-06,0.20087215,-0.101440966,0.010322652
0.2865323,0.096539035,0.38307136,0.015423382,0.096539035,0.38307136,0.6490715
-0.36984396,-0.56871384,-0.9385578,0.28892627,-0.56871384,-0.9385578,-1.0932766
-0.24062124,0.32819995,0.087578714,0.009094988,0.32819995,0.087578714,0.25951365
0.07491454,-0.05297498,0.021939557,0.006174749,-0.05297498,0.021939557,0.17297934
1.3518819,-0.024521308,1.3273605,0.18282339,-0.024521308,1.3273605,1.8939596
1.3028252,0.24894448,1.5517697,-0.46109807,0.24894448,1.5517697,2.1898057
-0.39498731,0.023294015,-0.3716933,0.0007951712,0.023294015,-0.3716933,-0.34596008
0.6768714,-0.3498748,0.32699662,-0.047117196,-0.3498748,0.32699662,0.5751463
-0.33137715,-0.4858559,-0.8172331,0.08251503,-0.4858559,-0.8172331,-0.9333301
-0.7352078,-0.22314088,-0.9583487,0.06593358,-0.22314088,-0.9583487,-1.1193676
-1.4314159,0.25648692,-1.174929,-0.088191316,0.25648692,-1.174929,-1.4048927
-0.16226164,-0.1680494,-0.33031103,0.012525661,-0.1680494,-0.33031103,-0.29140443
-0.33283323,-0.30367076,-0.636504,-0.06280085,-0.30367076,-0.636504,-0.6950689
-0.5340915,-0.08642633,-0.6205178,-0.0058134403,-0.08642633,-0.6205178,-0.67399377
-1.4583162,0.05676505,-1.4015511,-0.22678052,0.05676505,-1.4015511,-1.7036562
0.0914545,-0.50697035,-0.41551584,0.0021562022,-0.50697035,-0.41551584,-0.4037328
-0.49474865,0.2019253,-0.29282337,0.007492773,0.2019253,-0.29282337,-0.24198319
-0.15997098,-0.04976698,-0.20973796,0.0020858408,-0.04976698,-0.20973796,-0.13244891
0.7303176,0.119509354,0.84982693,0.0599838,0.119509354,0.84982693,1.2644111
-0.4172266,0.07465583,-0.34257078,0.0048132925,0.07465583,-0.34257078,-0.30756688
-0.5980538,-0.109858766,-0.70791256,0.090046175,-0.109858766,-0.70791256,-0.7892092
-0.51668763,-0.098038636,-0.61472625,-0.024076927,-0.098038636,-0.61472625,-0.66635853
0.41271096,-0.27660325,0.13610771,-0.0110112615,-0.27660325,0.13610771,0.32349107
-1.4953223,-0.20450531,-1.6998277,0.32563642,-0.20450531,-1.6998277,-2.0968843
-0.15827163,0.4117365,0.25346488,0.046142433,0.4117365,0.25346488,0.47820696
-0.7268616,-0.5797898,-1.3066514,0.27370647,-0.5797898,-1.3066514,-1.5785466
0.888762,0.18823665,1.0769987,-0.21879156,0.18823665,1.0769987,1.5638993
-0.46584022,-0.29960364,-0.76544386,0.052886568,-0.29960364,-0.76544386,-0.86505467
-1.4406229,-0.051152512,-1.4917754,0.0541483,-0.051152512,-1.4917754,-1.8226019
-1.7661415,-0.037612256,-1.8037537,0.4465003,-0.037612256,-1.8037537,-2.2338934
0.15490335,0.1304915,0.28539485,0.0019569232,0.1304915,0.28539485,0.5203013
-0.44114393,0.081163414,-0.35998052,-0.012517997,0.081163414,-0.35998052,-0.33051872
0.11610087,-0.088673264,0.027427606,-0.00507783,-0.088673264,0.027427606,0.18021442
-0.39789346,0.4036267,0.0057332516,-0.0021181065,0.4036267,0.0057332516,0.15161403
-0.60822165,0.016138108,-0.5920835,-0.028793832,0.016138108,-0.5920835,-0.63650787
-0.7767529,-0.12929344,-0.90604633,-0.08876696,-0.12929344,-0.90604633,-1.0504156
-0.40530846,0.5132394,0.10793093,-0.008338419,0.5132394,0.10793093,0.28634465
0.31482744,-0.27566934,0.039158106,0.0018561846,-0.27566934,0.039158106,0.19567914
-0.20246308,0.022627318,-0.17983575,-0.0013714178,0.022627318,-0.17983575,-0.09302783
-0.12700273,0.6968506,0.5698479,-0.030453354,0.6968506,0.5698479,0.8953053
-0.039335914,-0.310028,-0.3493639,0.0019426495,-0.310028,-0.3493639,-0.31652245
-0.28398848,-0.1492692,-0.43325767,-0.03981545,-0.1492692,-0.43325767,-0.42712244
1.0167849,0.045679215,1.0624641,0.25941175,0.045679215,1.0624641,1.5447378
0.44093344,-0.06749231,0.37344113,-0.021602085,-0.06749231,0.37344113,0.63637567
1.0050786,-0.3433495,0.6617291,-0.051096495,-0.3433495,0.6617291,1.0164354
-0.38241115,-0.11953601,-0.50194716,-0.0023688884,-0.11953601,-0.50194716,-0.5176781
0.0061928304,0.2145115,0.22070433,0.005647846,0.2145115,0.22070433,0.43501762
-0.12720218,-0.5530472,-0.68024933,-0.021354469,-0.5530472,-0.68024933,-0.75273985
-0.3490033,0.20675428,-0.142249,-0.0002171087,0.20675428,-0.142249,-0.043475952
0.0020547884,-0.115229934,-0.11317515,3.1745856e-06,-0.115229934,-0.11317515,-0.005146912
0.64099383,0.16069685,0.8016907,0.21931608,0.16069685,0.8016907,1.2009515
-0.41544712,0.3113366,-0.10411051,-4.07828e-06,0.3113366,-0.10411051,0.006803304
0.3838754,-0.30742377,0.07645163,-0.0034837858,-0.30742377,0.07645163,0.24484445
-0.63574123,-0.09381139,-0.7295526,-0.09625271,-0.09381139,-0.7295526,-0.81773806
-1.5009558,0.5265922,-0.9743636,-0.054123335,0.5265922,-0.9743636,-1.1404806
-0.20233132,-0.3134037,-0.51573503,-0.045180473,-0.3134037,-0.51573503,-0.5358551
-0.66622114,0.061732072,-0.6044891,-0.007271592,0.061732072,-0.6044891,-0.65286255
0.1038694,0.036078054,0.13994746,0.011285515,0.036078054,0.13994746,0.3285531
-0.12683268,0.005270341,-0.12156234,3.2820655e-05,0.005270341,-0.12156234,-0.01620403
-0.06598937,0.2820762,0.21608683,0.016832009,0.2820762,0.21608683,0.42893022
1.2577829,-1.0079863,0.24979663,0.03454883,-1.0079863,0.24979663,0.47337097
-0.6363399,-0.08069475,-0.71703464,0.1317196,-0.08069475,-0.71703464,-0.80123514
-0.7808983,-0.16031657,-0.94121486,-0.118786015,-0.16031657,-0.94121486,-1.0967795
1.086251,-0.17508544,0.9111656,-0.0697286,-0.17508544,0.9111656,1.3452759
-0.75687003,-0.32016525,-1.0770353,-0.017635357,-0.32016525,-1.0770353,-1.2758361
-0.72243834,0.32915354,-0.3932848,-0.014483263,0.32915354,-0.3932848,-0.37442487
0.4653715,-0.4728358,-0.0074643195,7.2848365e-05,-0.4728358,-0.0074643195,0.13421522
-0.7754005,-0.041374736,-0.81677526,-0.07315942,-0.041374736,-0.81677526,-0.93272656
-0.54395366,0.13852565,-0.405428,0.009795776,0.13852565,-0.405428,-0.39043364
-0.7235115,-0.006850699,-0.73036224,-0.07864528,-0.006850699,-0.73036224,-0.8188054
-0.44588032,-0.20658182,-0.6524621,0.056336697,-0.20658182,-0.6524621,-0.716107
-0.84064084,0.22424822,-0.6163926,0.0731071,0.22424822,-0.6163926,-0.6685554
-1.1660619,0.2023893,-0.9636726,0.02415969,0.2023893,-0.9636726,-1.1263863
1.8684647,-0.5192998,1.349165,-0.22543676,-0.5192998,1.349165,1.9227052
-0.6269079,-0.007819127,-0.634727,0.02817585,-0.007819127,-0.634727,-0.69272625
0.09883867,0.072923526,0.1717622,0.0017976675,0.072923526,0.1717622,0.37049556
-1.0486579,-0.1893987,-1.2380567,-0.104791105,-0.1893987,-1.2380567,-1.488116
0.2274467,0.019906627,0.24735333,0.026411446,0.019906627,0.24735333,0.47014987
0.00064146455,-0.34425345,-0.343612,0.00036704494,-0.34425345,-0.343612,-0.30893952
0.363485,-0.16930015,0.19418485,0.00019226738,-0.16930015,0.19418485,0.4000561
-0.39367288,0.6994905,0.3058176,0.03935961,0.6994905,0.3058176,0.5472253
0.78021234,0.17641331,0.95662564,-0.022103177,0.17641331,0.95662564,1.4052073
-0.8510449,0.15231603,-0.69872886,0.035076845,0.15231603,-0.69872886,-0.77710205
0.046997402,-0.501006,-0.4540086,-0.007146431,-0.501006,-0.4540086,-0.4544791
-1.0803614,-0.2786631,-1.3590245,0.005169628,-0.2786631,-1.3590245,-1.647592
0.5167605,0.36967713,0.88643765,-0.17542736,0.36967713,0.88643765,1.3126762
0.6668102,-0.31977817,0.34703204,-0.015046428,-0.31977817,0.34703204,0.6015597
-0.32274067,-0.10688381,-0.4296245,0.0057547633,-0.10688381,-0.4296245,-0.4223327
-0.40961212,0.07573821,-0.33387393,0.013576968,0.07573821,-0.33387393,-0.2961015
0.6948367,-0.20608482,0.48875186,-0.009602664,-0.20608482,0.48875186,0.7883936
-0.6561374,-0.0912454,-0.7473828,0.052318975,-0.0912454,-0.7473828,-0.84124416
-0.3263895,-0.23382851,-0.560218,-0.015928103,-0.23382851,-0.560218,-0.59449846
0.5150335,0.13219991,0.64723337,0.09167505,0.13219991,0.64723337,0.9973252
0.1692498,0.166753,0.3360028,-0.027166927,0.166753,0.3360028,0.58701944
-0.7719332,0.28071338,-0.49121982,-0.0141440695,0.28071338,-0.49121982,-0.50353587
0.08718312,-0.10127583,-0.014092714,-0.0005850361,-0.10127583,-0.014092714,0.12547679
-0.2553695,-0.52292407,-0.7782936,0.038490646,-0.52292407,-0.7782936,-0.8819949
-1.048688,-0.25126478,-1.2999529,0.00037577248,-0.25126478,-1.2999529,-1.5697159
1.0290052,0.36018273,1.3891879,0.3991974,0.36018273,1.3891879,1.9754688
0.22864859,0.06461226,0.29326084,-0.04064859,0.06461226,0.29326084,0.5306713
-0.5899309,0.019654743,-0.57027614,-0.006798272,0.019654743,-0.57027614,-0.6077585
0.038620044,-0.23472595,-0.19610591,-0.0008006086,-0.23472595,-0.19610591,-0.11447733
0.04005622,0.7227577,0.7628139,0.111816674,0.7227577,0.7628139,1.1496989
-1.3626283,-0.1364157,-1.4990441,-0.008943099,-0.1364157,-1.4990441,-1.8321844
0.82060075,-0.22304003,0.5975607,0.08228558,-0.22304003,0.5975607,0.93184006
-0.2718733,0.2639975,-0.0078758,0.0027436474,0.2639975,-0.0078758,0.13367276
-0.49171504,-0.16982608,-0.6615411,0.040422536,-0.16982608,-0.6615411,-0.72807616
0.091713235,-0.5027058,-0.41099256,0.0010023538,-0.5027058,-0.41099256,-0.3977696
0.020301303,0.70959544,0.7298967,-0.07867981,0.70959544,0.7298967,1.1063031
0.046400283,0.10559591,0.1519962,-0.0014268978,0.10559591,0.1519962,0.3444374
0.7965634,0.15182073,0.9483841,-0.22797884,0.15182073,0.9483841,1.3943422
0.16754663,0.044787,0.21233363,-0.016262392,0.044787,0.21233363,0.42398223
0.5965255,0.059770487,0.65629596,-0.17084979,0.059770487,0.65629596,1.0092727
-0.57586026,0.19372648,-0.38213378,0.008551795,0.19372648,-0.38213378,-0.3597241
-0.5101293,0.038489245,-0.47164002,0.012034522,0.038489245,-0.47164002,-0.47772318
-0.09400712,-0.21330822,-0.30731535,0.0027480284,-0.21330822,-0.30731535,-0.26108846
-0.6246418,0.05533574,-0.569306,-0.014114128,0.05533574,-0.569306,-0.6064795
-0.93993694,-0.17340508,-1.113342,0.4428707,-0.17340508,-1.113342,-1.3237005
-0.959166,-0.30328658,-1.2624526,0.018385326,-0.30328658,-1.2624526,-1.520278
0.5852835,0.093261234,0.67854476,-0.100805975,0.093261234,0.67854476,1.038604
0.0040354724,0.038568188,0.04260366,-0.0076462296,0.038568188,0.04260366,0.20022152
-0.15562147,-0.073609896,-0.22923136,0.00040938405,-0.073609896,-0.22923136,-0.15814771
1.0342789,0.67341566,1.7076945,0.93201125,0.67341566,1.7076945,2.3953667
-0.31104675,-0.05021643,-0.3612632,0.012249325,-0.05021643,-0.3612632,-0.3322097
-0.9785907,-0.5155931,-1.4941838,-0.094040275,-0.5155931,-1.4941838,-1.8257769
-0.12142981,-0.17363659,-0.2950664,-0.011310241,-0.17363659,-0.2950664,-0.24494024
-0.14080168,-0.10917367,-0.24997535,-0.008752972,-0.10917367,-0.24997535,-0.18549521
-0.42230347,0.14976567,-0.2725378,-0.00076373713,0.14976567,-0.2725378,-0.21524003
0.6427072,-0.4148553,0.22785193,-0.01564337,-0.4148553,0.22785193,0.44444054
-0.49142635,-0.25532666,-0.746753,0.0072077527,-0.25532666,-0.746753,-0.8404138
-0.41037637,-0.2908231,-0.7011995,0.003168789,-0.2908231,-0.7011995,-0.7803591
-0.46038908,-0.008652536,-0.46904162,0.0039221216,-0.008652536,-0.46904162,-0.4742976
-0.14847696,0.16679825,0.01832129,0.0005558155,0.16679825,0.01832129,0.16820924
-0.46960944,0.1572795,-0.31232995,0.0037971959,0.1572795,-0.31232995,-0.26769936
-0.04182271,0.18525365,0.14343095,-0.008954335,0.18525365,0.14343095,0.33314553
0.35481244,0.11447632,0.46928877,0.011565794,0.11447632,0.46928877,0.76273483
0.4733144,-0.47890687,-0.0055924654,-0.00075477717,-0.47890687,-0.0055924654,0.13668294
-0.43552485,-0.42007926,-0.8556041,0.14901888,-0.42007926,-0.8556041,-0.9839159
-0.05805713,0.17655961,0.11850248,0.0008878661,0.17655961,0.11850248,0.30028147
0.2672941,0.10098995,0.36828405,-0.03050443,0.10098995,0.36828405,0.6295769
-0.22724913,-0.111170225,-0.33841935,0.001360647,-0.111170225,-0.33841935,-0.3020939
-0.40849525,-0.29791865,-0.70641387,-0.034402013,-0.29791865,-0.70641387,-0.7872334
0.55505747,0.0717037,0.6267612,0.047656238,0.0717037,0.6267612,0.970336
0.80513763,0.246075,1.0512127,0.013912539,0.246075,1.0512127,1.5299046
-0.80656976,0.26548848,-0.5410813,0.012454021,0.26548848,-0.5410813,-0.56926996
-0.09890903,0.18900353,0.0900945,-0.006899297,0.18900353,0.0900945,0.2628303
0.5338588,0.88264614,1.4165049,-0.87577903,0.88264614,1.4165049,2.0114815
1.2570385,0.16220888,1.4192474,0.11985727,0.16220888,1.4192474,2.0150971
0.41129476,0.30970034,0.72099507,-0.1075378,0.30970034,0.72099507,1.0945677
0.4414763,0.4257764,0.8672527,0.33923706,0.4257764,0.8672527,1.287384
-0.12926789,-0.17028025,-0.29954815,-0.0022189964,-0.17028025,-0.29954815,-0.25084868
-0.014225113,-0.056385804,-0.07061092,0.00089709414,-0.056385804,-0.07061092,0.05096694
0.19409972,0.3346922,0.5287919,0.10232581,0.3346922,0.5287919,0.84117985
0.39340708,0.14137666,0.5347837,-0.0009218987,0.14137666,0.5347837,0.849079
