genetic_component,environmental_noise,true_phenotype,measurement_noise,total_noise,observed_phenotype,normed_observed_phenotypes
0.3533701,-0.17370193,0.17966817,-0.32166314,-0.49536508,-0.14199497,-0.26732022
0.29519674,0.07514903,0.37034577,0.14882806,0.22397709,0.51917386,1.5841572
-0.26859847,0.03632967,-0.2322688,0.09056665,0.12689632,-0.14170215,-0.26650023
-0.26752427,0.0667644,-0.20075987,-0.22075182,-0.15398742,-0.4215117,-1.0500537
-0.20372374,-0.096118435,-0.29984218,-0.103109606,-0.19922805,-0.40295178,-0.9980801
-0.32331154,-0.08902666,-0.4123382,-0.025376115,-0.11440277,-0.4377143,-1.095426
0.12954561,0.05802285,0.18756846,-0.2615032,-0.20348033,-0.073934734,-0.076730475
-0.16598125,-0.108407706,-0.27438897,-0.27565232,-0.38406003,-0.5500413,-1.4099765
-0.14671533,0.059873648,-0.08684168,-0.0024221123,0.057451535,-0.08926379,-0.11965658
-0.028841542,-0.049135562,-0.077977106,-0.30115563,-0.3502912,-0.37913275,-0.93137944
-0.11682066,-0.090274625,-0.2070953,0.067552485,-0.02272214,-0.13954282,-0.26045343
-0.21574332,0.05905137,-0.15669195,0.009016949,0.06806832,-0.14767501,-0.28322607
0.049419783,0.08289643,0.1323162,-0.24283014,-0.15993372,-0.11051394,-0.17916359
0.21775052,-0.08244222,0.1353083,-0.13988513,-0.22232735,-0.004576832,0.11749314
0.24311318,0.01354077,0.25665393,-0.019370973,-0.005830203,0.23728296,0.7947755
0.08622874,0.0691372,0.15536594,-0.023282798,0.045854405,0.13208315,0.50018346
-0.6991567,-0.042164553,-0.74132127,0.04595953,0.0037949756,-0.69536173,-1.8169186
0.32720745,0.058984492,0.38619193,-0.085470416,-0.026485924,0.30072153,0.97242314
-0.5277926,-0.045120463,-0.57291305,-0.09046369,-0.13558415,-0.66337675,-1.7273508
-0.06643645,0.17310107,0.10666462,0.008633385,0.18173446,0.115298,0.45317984
0.48418587,0.025169877,0.5093557,0.025489708,0.050659586,0.5348454,1.6280425
0.52785516,0.14360656,0.6714617,0.07326227,0.21686882,0.744724,2.2157674
0.58820593,0.15699749,0.74520344,0.3043119,0.46130937,1.0495154,3.069278
-0.31236127,-0.11540862,-0.4277699,0.0678944,-0.047514223,-0.3598755,-0.8774532
0.1220827,0.012182747,0.13426545,0.07966419,0.09184694,0.21392965,0.729379
0.48509917,0.10695352,0.5920527,0.20142251,0.308376,0.7934752,2.352286
0.08048921,0.003847585,0.084336795,0.1551981,0.15904568,0.23953488,0.8010816
-0.48155785,0.08515292,-0.39640492,-0.07654103,0.008611888,-0.47294596,-1.1940855
-0.1919881,-0.1752599,-0.367248,-0.15029109,-0.32555097,-0.5175391,-1.3189601
-0.10383426,0.052752413,-0.051081844,-0.056760706,-0.004008293,-0.10784255,-0.17168286
0.30845204,-0.10014712,0.20830491,0.062218368,-0.037928753,0.27052328,0.8878587
0.04713654,-0.18726163,-0.14012508,0.07696642,-0.11029521,-0.06315866,-0.046554133
-0.13178149,0.094035245,-0.037746243,-0.1038365,-0.009801254,-0.14158274,-0.26616585
0.4348014,-0.1565254,0.278276,-0.2137865,-0.37031192,0.0644895,0.31090027
0.30494082,0.06326204,0.36820287,-0.10690631,-0.04364427,0.26129657,0.862021
0.39266917,-0.09743422,0.29523495,0.028053107,-0.06938112,0.32328805,1.0356164
-0.31348327,-0.1075131,-0.42099637,0.032366153,-0.07514694,-0.3886302,-0.95797527
0.041570585,0.0615915,0.10316208,-0.027581502,0.034009997,0.07558058,0.34195873
-0.33447343,0.032941982,-0.30153143,-0.052090492,-0.01914851,-0.35362193,-0.85994124
-0.35342368,0.009502957,-0.34392074,0.15584974,0.1653527,-0.188071,-0.3963474
-0.39315638,0.059988916,-0.33316746,-0.032337587,0.027651329,-0.36550504,-0.8932176
-0.09561925,0.07193182,-0.02368743,-0.15534821,-0.083416395,-0.17903563,-0.37104553
-0.2814143,-0.23310019,-0.5145145,-0.095269985,-0.32837018,-0.6097845,-1.5772759
-0.5465261,0.046963617,-0.49956244,0.08980388,0.1367675,-0.40975857,-1.0171412
-0.5937504,-0.17866366,-0.7724141,0.028570127,-0.15009353,-0.743844,-1.9526839
0.2866528,-0.015701734,0.27095106,0.046948045,0.031246312,0.3178991,1.0205257
-0.0919334,-0.08782004,-0.17975344,-0.11087781,-0.19869785,-0.29063123,-0.6835478
0.38935432,0.039988924,0.42934325,0.19487171,0.23486063,0.62421495,1.8783048
-0.12532623,0.13465372,0.009327486,-0.06266243,0.07199129,-0.053334944,-0.019044682
-0.04017512,0.20880578,0.16863066,0.009652582,0.21845837,0.17828324,0.629558
-0.43467566,0.13634191,-0.29833376,0.24385537,0.3801973,-0.054478392,-0.02224669
0.117089026,-0.041994013,0.07509501,-0.06019482,-0.10218883,0.014900193,0.17203484
0.17342785,-0.10990578,0.06352207,0.0011977879,-0.108707994,0.064719856,0.31154534
-0.008735807,0.13532738,0.12659158,0.15856758,0.29389495,0.28515917,0.92884374
-0.037059486,0.09580947,0.05874998,-0.22013162,-0.12432215,-0.16138163,-0.32160887
-0.15847124,-0.100473896,-0.25894514,-0.111653544,-0.21212745,-0.37059867,-0.9074814
0.24497749,-0.07062488,0.17435262,0.23108587,0.16046098,0.40543848,1.265663
0.08043484,0.04294163,0.12337647,0.26107547,0.3040171,0.38445193,1.2068942
0.39420375,0.14235124,0.536555,0.26169702,0.40404826,0.798252,2.3656626
0.23544553,0.17220002,0.40764555,-0.026695276,0.14550474,0.38095027,1.1970885
0.24379231,-0.08261655,0.16117576,0.30078822,0.21817167,0.46196398,1.423952
-0.18144742,-0.06017742,-0.24162483,-0.045278274,-0.1054557,-0.2869031,-0.67310786
0.5955893,-0.064895995,0.5306933,0.112325266,0.04742927,0.64301854,1.9309608
-0.094109796,-0.0070678424,-0.10117764,-0.12421589,-0.13128373,-0.22539353,-0.500862
-0.044216156,0.023826927,-0.020389229,-0.014783029,0.0090438975,-0.035172258,0.031816468
-0.15530984,-0.055432804,-0.21074265,0.1064966,0.0510638,-0.10424605,-0.16161156
-0.44937184,0.00029522806,-0.44907662,0.023658557,0.023953784,-0.42541808,-1.0609927
-0.46544278,0.06882498,-0.3966178,-0.14067627,-0.0718513,-0.5372941,-1.3742802
0.17255518,0.26479024,0.43734542,0.19556764,0.46035787,0.63291305,1.9026623
-0.05541092,-0.0066616074,-0.06207253,0.18790035,0.18123874,0.12582782,0.48266658
-0.14812545,0.040116508,-0.10800895,0.025652148,0.06576866,-0.0823568,-0.10031488
0.06200749,-0.029648537,0.032358952,-0.09565251,-0.12530105,-0.06329356,-0.046931896
-0.17347491,0.06343339,-0.11004152,0.023250269,0.08668365,-0.086791255,-0.112732716
0.020502813,0.117741145,0.13824396,-0.03261049,0.085130654,0.10563347,0.42611614
-0.43215907,-0.08533804,-0.5174971,0.005686463,-0.07965158,-0.51181066,-1.3029187
0.31108838,0.1028526,0.41394097,-0.0022621674,0.10059043,0.4116788,1.2831378
-0.44258085,-0.09532014,-0.537901,-0.3018635,-0.39718363,-0.8397645,-2.221291
-0.32033557,-0.054889772,-0.37522534,-0.002535203,-0.057424974,-0.37776053,-0.9275368
0.14113541,0.0060056807,0.14714108,0.042296603,0.048302285,0.18943769,0.6607939
0.8058937,-0.17431183,0.6315819,0.06849186,-0.10581997,0.7000738,2.090733
-0.14465658,-0.052529473,-0.19718605,-0.026070027,-0.0785995,-0.22325608,-0.49487647
0.6682013,-0.07155533,0.596646,-0.031463716,-0.103019044,0.56518227,1.712995
-0.12956277,0.066957384,-0.06260538,0.15514249,0.22209987,0.092537105,0.38944227
0.122799575,0.032179676,0.15497926,0.062236253,0.09441593,0.21721551,0.7385804
-0.15850456,-0.18957129,-0.34807587,0.41093755,0.22136626,0.06286168,0.30634186
-0.1031234,0.10939998,0.006276585,0.2295782,0.33897817,0.23585477,0.79077613
0.032106232,-0.017658327,0.014447905,0.3508163,0.333158,0.3652642,1.1531626
0.57937795,-0.008173769,0.5712042,0.08664415,0.07847038,0.65784836,1.9724888
0.55835366,0.08298149,0.6413351,-0.16346736,-0.08048587,0.47786778,1.4684875
-0.16928028,0.007764671,-0.16151561,0.011294254,0.019058924,-0.15022135,-0.29035664
0.29008776,-0.11662492,0.17346284,-0.24214286,-0.35876778,-0.06868002,-0.062015645
-0.14201878,-0.16195196,-0.30397075,0.16103172,-0.0009202361,-0.14293903,-0.2699639
-0.31508905,-0.07438029,-0.38946933,0.089456126,0.015075833,-0.30001318,-0.70982015
-0.61346406,0.08549564,-0.5279684,-0.075960614,0.0095350295,-0.60392904,-1.5608788
-0.06954071,-0.056016468,-0.12555718,0.25075942,0.19474295,0.12520224,0.48091477
-0.14264283,-0.10122358,-0.24386641,-0.22098291,-0.3222065,-0.46484932,-1.1714123
-0.22889635,-0.028808776,-0.25770512,-0.021755565,-0.05056434,-0.2794607,-0.6522668
-0.62499267,0.018921683,-0.606071,-0.13282835,-0.113906674,-0.73889935,-1.9388374
0.039194785,-0.16899012,-0.12979534,0.022487974,-0.14650215,-0.10730737,-0.17018418
-0.21203515,0.067308426,-0.14472672,0.21753097,0.2848394,0.07280424,0.3341841
-0.068559,-0.016588993,-0.08514799,0.20213115,0.18554217,0.11698316,0.45789877
0.31299326,0.039836455,0.35282972,0.0637832,0.10361965,0.41661292,1.296955
-0.17881142,0.024885278,-0.15392613,0.086499184,0.11138447,-0.06742695,-0.058506664
-0.2563088,-0.03661959,-0.2929284,0.24577059,0.209151,-0.04715781,-0.0017467912
-0.22143757,-0.032679543,-0.25411713,-0.09217944,-0.12485898,-0.34629658,-0.839428
0.17687613,-0.09220108,0.08467505,-0.17887986,-0.27108094,-0.094204806,-0.13349296
-0.64085245,-0.06816844,-0.7090209,0.1259021,0.057733662,-0.5831188,-1.5026037
-0.067830704,0.13724549,0.06941479,0.34301856,0.48026407,0.41243336,1.2852509
-0.31151214,-0.19326326,-0.5047754,0.18673216,-0.0065311044,-0.31804323,-0.7603099
0.38089803,0.06274555,0.44364357,-0.15207644,-0.08933089,0.29156715,0.946788
-0.19964583,-0.09986788,-0.2995137,0.12014542,0.020277537,-0.17936829,-0.37197706
-0.6174099,-0.017050838,-0.63446075,0.027710866,0.010660028,-0.6067499,-1.568778
-0.75691783,-0.012537418,-0.76945525,0.15210581,0.13956839,-0.61734945,-1.5984601
0.066387154,0.043497164,0.10988432,0.012288896,0.05578606,0.12217322,0.47243255
-0.18906169,0.02705447,-0.16200721,-0.1948012,-0.16774672,-0.35680842,-0.8688644
0.049757514,-0.029557753,0.02019976,-0.26579574,-0.2953535,-0.24559598,-0.55743515
-0.17052576,0.13454223,-0.035983533,-0.1566455,-0.02210328,-0.19262904,-0.4091113
-0.26066643,0.0053793695,-0.25528705,-0.12082056,-0.11544119,-0.3761076,-0.9229081
-0.33289412,-0.04309781,-0.37599194,-0.13676593,-0.17986374,-0.5127579,-1.3055712
-0.17370363,0.1710798,-0.0026238263,-0.17288387,-0.0018040687,-0.1755077,-0.3611662
0.13492605,-0.09188977,0.043036282,0.08241021,-0.00947956,0.1254465,0.48159876
-0.086769894,0.007542439,-0.079227455,-0.2693971,-0.26185468,-0.34862456,-0.845947
-0.054429743,0.2322835,0.17785376,-0.064586505,0.167697,0.11326726,0.44749308
-0.01685825,-0.10334267,-0.12020092,0.032963578,-0.07037909,-0.08723734,-0.1139819
-0.121709354,-0.049756397,-0.17146575,-0.37101865,-0.42077506,-0.5424844,-1.3888147
0.43576497,0.015226405,0.45099136,0.1848115,0.20003791,0.63580287,1.9107546
0.18897149,-0.022497438,0.16647404,-0.09068124,-0.11317868,0.075792804,0.34255302
0.43074796,-0.11444983,0.31629813,-0.08407763,-0.19852746,0.2322205,0.78059906
-0.16389051,-0.039845336,-0.20373584,-0.015027059,-0.054872394,-0.2187629,-0.4822942
0.0026540703,0.07150383,0.0741579,0.050736215,0.12224005,0.12489411,0.4800519
-0.05451522,-0.18434906,-0.23886427,-0.06406899,-0.24841805,-0.30293328,-0.7179973
-0.14957283,0.068918094,-0.08065474,-0.19526657,-0.12634848,-0.27592131,-0.64235544
0.0008806236,-0.03840998,-0.037529353,0.20372413,0.16531415,0.16619478,0.5957065
0.27471167,0.053565614,0.3282773,0.25850472,0.31207034,0.586782,1.7734809
-0.17804876,0.10377888,-0.07426988,-0.14979118,-0.046012305,-0.22406107,-0.49713072
0.16451804,-0.10247458,0.062043466,-0.09879156,-0.20126614,-0.036748096,0.02740363
-0.27246055,-0.031270463,-0.30373102,-0.24469973,-0.2759702,-0.54843074,-1.4054663
-0.6432668,0.17553073,-0.46773607,-0.070738785,0.10479195,-0.53847486,-1.3775867
-0.086713426,-0.10446789,-0.19118132,-0.2674884,-0.3719563,-0.45866972,-1.1541076
-0.28552338,0.020577356,-0.26494604,-0.029002465,-0.008425109,-0.2939485,-0.6928372
0.044515457,0.012026019,0.056541476,0.17772934,0.18975535,0.23427081,0.78634053
-0.05435686,0.0017567802,-0.052600082,0.21249568,0.21425247,0.1598956,0.5780669
-0.02828116,0.09402539,0.06574423,0.15552908,0.24955447,0.2212733,0.7499435
0.53904986,-0.33599544,0.20305443,0.26210725,-0.07388818,0.46516168,1.4329064
-0.27271712,-0.02689825,-0.29961538,0.34880236,0.32190412,0.049186975,0.26804844
-0.33467072,-0.053438853,-0.38810956,-0.16787097,-0.22130983,-0.55598056,-1.4266082
0.46553618,-0.058361813,0.40717435,-0.06549937,-0.123861186,0.34167498,1.0871055
-0.3243729,-0.10672174,-0.43109462,-0.018418038,-0.12513977,-0.44951266,-1.128465
-0.30961645,0.10971784,-0.1998986,-0.17562483,-0.065906994,-0.37552345,-0.9212723
0.19944493,-0.15761194,0.041833,0.006874881,-0.15073706,0.04870788,0.26670682
-0.33231455,-0.013791579,-0.34610614,-0.14295866,-0.15675023,-0.4890648,-1.2392232
-0.233123,0.04617522,-0.1869478,0.109242916,0.15541813,-0.07770488,-0.087288044
-0.3100764,-0.0022835664,-0.31235996,-0.1994161,-0.20169967,-0.5117761,-1.3028219
-0.19109158,-0.0688606,-0.2599522,0.18676025,0.11789965,-0.07319194,-0.07465042
-0.3602747,0.0747494,-0.2855253,0.27805692,0.35280633,-0.0074683726,0.10939593
-0.49974087,0.0674631,-0.43227777,0.032371704,0.0998348,-0.39990607,-0.9895512
0.8007707,-0.17309994,0.62767076,-0.103668846,-0.27676877,0.5240019,1.5976772
-0.26867482,-0.0026063758,-0.27128118,0.09981657,0.09721019,-0.17146462,-0.34984437
0.04235943,0.024307841,0.06666727,0.02226344,0.04657128,0.08893071,0.3793432
-0.44942486,-0.0631329,-0.51255774,-0.08044513,-0.14357802,-0.59300286,-1.5302821
0.09747716,0.0066355425,0.1041127,0.20312737,0.20976292,0.30724007,0.99067706
0.00027491341,-0.11475115,-0.11447624,0.0065376437,-0.10821351,-0.107938595,-0.17195182
0.1557793,-0.056433383,0.09934592,0.0020422682,-0.054391116,0.10138819,0.41422802
-0.16871695,0.23316349,0.06444654,0.22344333,0.4566068,0.28788987,0.93649054
0.33437675,0.058804434,0.39318117,-0.0190293,0.039775133,0.3741519,1.1780509
-0.36473355,0.050772008,-0.31396154,0.09874459,0.1495166,-0.21521693,-0.4723644
0.020141747,-0.16700199,-0.14686024,-0.05881801,-0.22582,-0.20567825,-0.4456531
-0.46301207,-0.0928877,-0.55589974,0.0032374933,-0.089650206,-0.55266225,-1.4173158
0.22146879,0.1232257,0.3446945,-0.17307368,-0.049847983,0.17162082,0.6109012
0.28577584,-0.10659272,0.17918313,-0.07068461,-0.17727733,0.10849851,0.43413916
-0.13831744,-0.03562794,-0.17394537,0.054848775,0.019220836,-0.11909659,-0.20319767
-0.17554806,0.025246067,-0.150302,0.26325125,0.2884973,0.11294925,0.4466026
0.29778716,-0.06869494,0.22909221,-0.026263613,-0.09495856,0.2028286,0.69829255
-0.28120178,-0.03041513,-0.3116169,0.12567937,0.09526424,-0.18593752,-0.39037296
-0.13988122,-0.07794284,-0.21782407,-0.07661459,-0.15455744,-0.29443866,-0.69420975
0.22072865,0.044066638,0.2647953,0.15668468,0.20075132,0.42148,1.3105843
0.072535634,0.055584334,0.12811998,-0.13402458,-0.07844024,-0.0059046,0.11377498
-0.33082852,0.093571134,-0.23725739,-0.09483365,-0.0012625158,-0.33209103,-0.79964805
0.037364192,-0.03375861,0.0036055818,-0.063169114,-0.096927725,-0.059563532,-0.03648666
-0.10944409,-0.17430802,-0.2837521,0.08411471,-0.09019331,-0.19963741,-0.4287369
-0.4494377,-0.08375493,-0.53319263,0.00025925777,-0.08349567,-0.53293335,-1.3620688
0.44100225,0.120060906,0.5610632,0.1738987,0.29395962,0.73496187,2.1884305
0.09799226,0.021537421,0.11952968,-0.24538228,-0.22384486,-0.1258526,-0.22211659
-0.25282753,0.006551581,-0.24627595,-0.03128854,-0.024736961,-0.2775645,-0.64695686
0.01655145,-0.07824198,-0.06169053,-0.10385566,-0.18209764,-0.1655462,-0.33327094
0.017166952,0.24091925,0.2580862,0.14380941,0.38472867,0.4018956,1.255742
-0.5839836,-0.045471903,-0.6294555,-0.0045289607,-0.050000865,-0.63398445,-1.6450433
0.35168603,-0.07434668,0.27733934,0.16109791,0.08675124,0.43843725,1.3580698
-0.116517134,0.087999165,-0.028517969,0.26103058,0.34902975,0.23251262,0.7814171
-0.21073502,-0.05660869,-0.2673437,0.12963398,0.073025286,-0.13770972,-0.2553202
0.039305676,-0.16756861,-0.12826294,0.010769779,-0.15679882,-0.11749316,-0.19870757
0.008700559,0.23653181,0.24523237,-0.109285854,0.12724596,0.13594651,0.51100206
0.019885836,0.035198636,0.055084474,-0.020446606,0.01475203,0.03463787,0.22730644
0.34138435,0.050606914,0.39199126,-0.19934472,-0.14873782,0.19264653,0.66977966
0.0718057,0.014929,0.0867347,-0.15379351,-0.13886452,-0.06705882,-0.057475775
0.2556538,0.019923497,0.2755773,-0.28513223,-0.26520872,-0.009554923,0.10355294
-0.24679726,0.064575486,-0.18222177,0.11234846,0.17692395,-0.06987331,-0.06535723
-0.21862684,0.012829748,-0.20579709,0.08964481,0.10247456,-0.11615228,-0.19495268
-0.04028877,-0.07110274,-0.11139151,0.06853221,-0.0025705248,-0.042859294,0.010290384
-0.26770362,0.018445248,-0.24925837,-0.065233506,-0.04678826,-0.31449187,-0.75036496
-0.40283012,-0.05780169,-0.46063182,0.42968124,0.37187955,-0.030950576,0.043638483
-0.41107118,-0.10109553,-0.51216674,0.013523038,-0.08757249,-0.4986437,-1.2660471
0.2508358,0.031087076,0.28192288,-0.15886757,-0.1277805,0.12305531,0.4749027
0.0017294883,0.0128560625,0.014585551,-0.32424608,-0.31139,-0.30966052,-0.7368357
-0.06669492,-0.024536634,-0.091231555,0.027826209,0.0032895748,-0.06340535,-0.04724494
0.44326243,0.22447188,0.6677343,0.27613795,0.5006098,0.9438723,2.7734444
-0.13330576,-0.01673881,-0.15004456,0.1886846,0.17194578,0.038640037,0.23851375
-0.41939604,-0.17186436,-0.59126043,-0.047958698,-0.21982306,-0.6392191,-1.659702
-0.05204135,-0.05787886,-0.10992021,-0.3204797,-0.37835854,-0.4303999,-1.0749433
-0.060343582,-0.036391225,-0.09673481,-0.43245313,-0.46884435,-0.5291879,-1.3515804
-0.18098722,0.049921885,-0.13106534,-0.02802507,0.021896815,-0.15909041,-0.31519276
0.27544597,-0.13828509,0.13716088,-0.13463311,-0.2729182,0.0025277734,0.13738823
-0.2106113,-0.08510889,-0.2957202,0.01734852,-0.06776037,-0.27837166,-0.6492172
-0.1758756,-0.096941024,-0.27281663,0.008846128,-0.0880949,-0.2639705,-0.60888946
-0.19730963,-0.0028841784,-0.20019381,0.029639311,0.026755132,-0.17055449,-0.34729573
-0.06363299,0.055599414,-0.008033574,0.033394877,0.088994294,0.025361303,0.2013292
-0.20126121,0.052426502,-0.1488347,0.09007769,0.14250419,-0.058757015,-0.03422816
-0.01792402,0.061751217,0.0438272,-0.13715585,-0.07540463,-0.09332865,-0.13103944
0.15206249,0.038158774,0.19022126,0.03379693,0.0719557,0.22401819,0.75763005
0.20284903,-0.15963562,0.043213412,-0.06868138,-0.22831699,-0.02546797,0.05899148
-0.18665352,-0.1400264,-0.32667994,0.26168224,0.12165584,-0.0649977,-0.05170402
-0.024881627,0.0588532,0.033971574,0.016739378,0.07559258,0.050710954,0.27231607
0.11455462,0.033663318,0.14821795,-0.13083206,-0.09716874,0.017385885,0.17899555
-0.09739249,-0.037056737,-0.13444923,0.025346061,-0.011710675,-0.109103166,-0.17521298
-0.1750694,-0.09930622,-0.27437562,-0.09436822,-0.19367445,-0.36874384,-0.90228724
0.23788178,0.023901233,0.261783,0.08604475,0.10994598,0.34782776,1.1043352
0.345059,0.082025,0.427084,0.0101047745,0.092129774,0.43718877,1.3545737
-0.34567276,0.088496156,-0.2571766,0.0653314,0.15382755,-0.19184521,-0.40691632
-0.042389587,0.06300117,0.020611584,-0.16978641,-0.10678524,-0.14917482,-0.28742602
0.2287966,0.29421538,0.523012,-0.36796913,-0.073753744,0.15504286,0.56447774
0.5387308,0.054069627,0.59280044,0.050178923,0.10424855,0.6429794,1.9308511
0.17626919,0.10323345,0.27950263,-0.15258956,-0.04935611,0.12691307,0.4857056
0.18920414,0.14192547,0.3311296,0.34796536,0.4898908,0.679095,2.031986
-0.055400528,-0.056760084,-0.11216061,-0.059948985,-0.11670907,-0.17210959,-0.3516505
-0.006096477,-0.018795267,-0.024891743,0.5870969,0.5683017,0.5622052,1.7046584
0.0831856,0.11156406,0.19474965,0.24584217,0.35740623,0.4405918,1.3641033
0.16860305,0.047125548,0.2157286,-0.0021738817,0.044951666,0.21355471,0.72832906
